"locus_tag","logFC","logCPM","PValue","FDR","gene_name","zscore","model","DE_rec"
"SL1344_0986",-2.19,3.61,0.11,0.19,"SL1344_0986",-1.06210975168341,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0987",1.29,5.53,0.01,0.04,"SL1344_0987",0.625626292087489,"HeLa-RNAseq","Amplified"
"SL1344_0988",-0.52,4.08,0.68,0.77,"SL1344_0988",-0.252190443322088,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0989",-0.52,3.57,0.7,0.78,"SL1344_0989",-0.252190443322088,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0991",5.51,9.58,0,0,"sseI",2.67224873597059,"HeLa-RNAseq","Amplified"
"SL1344_0992",5.11,7.23,0,0,"SL1344_0992",2.47825608726129,"HeLa-RNAseq","Amplified"
"SL1344_0993",0.27,3.56,0.81,0.87,"SL1344_0993",0.130945037878777,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0994",0.27,3.93,0.71,0.79,"SL1344_0994",0.130945037878777,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0995",-0.14,6.68,0.66,0.76,"gtgE",-0.0678974270482546,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0997",0.56,8.18,0.02,0.05,"pepN",0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0998",-1.07,5.45,0.05,0.11,"pyrD",-0.518930335297374,"HeLa-RNAseq","FDR>=0.05"
"SL1344_0999",-1.77,6.87,0,0,"ycbW",-0.858417470538647,"HeLa-RNAseq","Attenuated"
"SL1344_1000",-0.21,4.99,0.71,0.79,"SL1344_1000",-0.101846140572382,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1001",-0.35,7.58,0.25,0.37,"rlmL",-0.169743567620636,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1002",-0.37,7.28,0.24,0.35,"uup",-0.179443200056101,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1003",-0.15,5.56,0.75,0.82,"pqiA",-0.072747243265987,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1004",-0.1,7.17,0.73,0.81,"pqiB",-0.0484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1005",-0.76,4.96,0.17,0.27,"ymbA",-0.368586032547668,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1008",-1.19,7.45,0,0.01,"lonH",-0.577128129910164,"HeLa-RNAseq","Attenuated"
"SL1344_1009",-0.65,5.85,0.13,0.22,"ycbG",-0.31523805415261,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1010",-1.83,11.21,0,0,"ompA",-0.887516367845042,"HeLa-RNAseq","Attenuated"
"SL1344_1011",0.12,8.55,0.67,0.76,"sulA",0.0581977946127896,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1012",0.27,4.48,0.68,0.77,"sxy",0.130945037878777,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1013",-0.9,6.15,0.02,0.04,"yccS",-0.436483459595922,"HeLa-RNAseq","Attenuated"
"SL1344_1014",-1.32,4.74,0.05,0.1,"yccF",-0.640175740740686,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1015",-0.38,6.81,0.23,0.35,"helD",-0.184293016273834,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1016",-0.05,5.91,0.9,0.94,"mgsA",-0.0242490810886623,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1017",0.09,4.16,0.94,0.96,"yccT",0.0436483459595922,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1018",0.19,5.65,0.67,0.76,"SL1344_1018",0.0921465081369169,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1019",0.01,6.29,0.98,0.99,"yccV",0.00484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1020",-0.38,6.53,0.29,0.42,"yccW",-0.184293016273834,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1021",0.59,4.44,0.45,0.57,"SL1344_1021",0.286139156846216,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1022",-0.34,5.48,0.5,0.62,"SL1344_1022",-0.164893751402904,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1025",-0.22,9.15,0.35,0.47,"yccA",-0.106695956790114,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1026",1.96,8.03,0,0,"pipA",0.950563978675564,"HeLa-RNAseq","Amplified"
"SL1344_1027",8.03,10.83,0,0,"pipB",3.89440242283917,"HeLa-RNAseq","Amplified"
"SL1344_1029",-1.79,6.89,0,0,"pipC",-0.868117102974112,"HeLa-RNAseq","Attenuated"
"SL1344_1030",-3.34,7.39,0,0,"sopB",-1.61983861672264,"HeLa-RNAseq","Attenuated"
"SL1344_1033",4.49,7.75,0,0,"pipD",2.17756748176188,"HeLa-RNAseq","Amplified"
"SL1344_1034",0.19,5.54,0.65,0.75,"copS",0.0921465081369169,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1035",0.46,6.07,0.18,0.29,"copR",0.223091546015694,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1036",0.18,5.56,0.69,0.78,"SL1344_1036",0.0872966919191844,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1037",1.74,3.11,0.13,0.23,"hpaC",0.84386802188545,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1038",0.54,4.37,0.42,0.54,"hpaB",0.261890075757553,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1040",0.01,4.33,0.98,0.99,"hpaG",0.00484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1041",0.43,4.41,0.55,0.66,"hpaE",0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1042",1.3,4.4,0.06,0.13,"hpaD",0.630476108305221,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1043",2.5,3.34,0.01,0.03,"hpaF",1.21245405443312,"HeLa-RNAseq","Amplified"
"SL1344_1044",0.77,3.67,0.38,0.51,"hpaH",0.3734358487654,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1045",1.27,3.99,0.14,0.23,"hpaI",0.615926659652024,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1046",0.67,4.26,0.35,0.47,"hpaX",0.324937686588075,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1047",0.98,3.48,0.31,0.43,"hpaA",0.475281989337782,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1048",1.05,4.32,0.3,0.42,"SL1344_1048",0.509230702861909,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1050",0.02,4.43,0.97,0.99,"yccD",0.00969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1051",-0.24,6.06,0.49,0.6,"cbpA",-0.116395589225579,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1052",-1.8,5.99,0,0.01,"scsA",-0.872966919191844,"HeLa-RNAseq","Attenuated"
"SL1344_1053",-1.38,6.11,0.04,0.08,"scsB",-0.669274638047081,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1054",-1.33,4.85,0.22,0.34,"scsC",-0.645025556958418,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1055",0.58,4.92,0.47,0.58,"scsD",0.281289340628483,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1056",1.94,6.15,0,0,"agp",0.940864346240099,"HeLa-RNAseq","Amplified"
"SL1344_1058",1.36,7.63,0,0,"wrbA",0.659575005611616,"HeLa-RNAseq","Amplified"
"SL1344_1060",-1.15,4.89,0.14,0.24,"ycdC",-0.557728865039234,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1061",-0.37,6.78,0.42,0.54,"SL1344_1061",-0.179443200056101,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1062",-0.57,10.44,0.01,0.02,"putA",-0.276439524410751,"HeLa-RNAseq","Attenuated"
"SL1344_1063",1.82,9.43,0,0,"putP",0.882666551627309,"HeLa-RNAseq","Amplified"
"SL1344_1064",3.25,8.38,0,0,"phoH",1.57619027076305,"HeLa-RNAseq","Amplified"
"SL1344_1065",0.82,6.29,0.01,0.03,"SL1344_1065",0.397684929854062,"HeLa-RNAseq","Amplified"
"SL1344_1066",3.32,5.09,0,0,"SL1344_1066",1.61013898428718,"HeLa-RNAseq","Amplified"
"SL1344_1067",3.68,3.86,0,0,"SL1344_1067",1.78473236812555,"HeLa-RNAseq","Amplified"
"SL1344_1068",3.07,4.53,0,0,"SL1344_1068",1.48889357884387,"HeLa-RNAseq","Amplified"
"SL1344_1070",1.49,4.49,0.03,0.08,"SL1344_1070",0.722622616442138,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1071",1.91,5.81,0,0,"SL1344_1071",0.926314897586902,"HeLa-RNAseq","Amplified"
"SL1344_1072",-1.25,5.65,0.02,0.04,"ycdW",-0.606227027216559,"HeLa-RNAseq","Attenuated"
"SL1344_1073",-1.03,6.8,0,0.01,"ycdX",-0.499531070426444,"HeLa-RNAseq","Attenuated"
"SL1344_1074",-0.02,5.4,0.96,0.98,"ycdY",-0.00969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1075",-0.65,6.48,0.14,0.23,"ycdZ",-0.31523805415261,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1076",0.74,4.11,0.41,0.53,"csgG",0.358886400112203,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1081",-2.89,3.36,0.32,0.45,"csgA",-1.40159688692468,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1082",-7.75,4.11,0,0,"csgC",-3.75860756874266,"HeLa-RNAseq","Attenuated"
"SL1344_1083",-6.49,3.96,0,0,"ymdA",-3.14753072530837,"HeLa-RNAseq","Attenuated"
"SL1344_1084",0.18,5.57,0.67,0.76,"SL1344_1084",0.0872966919191844,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1085",-0.17,7.83,0.51,0.62,"ymdC",-0.082446875701452,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1086",-1.81,5.4,0,0.01,"mdoC",-0.877816735409577,"HeLa-RNAseq","Attenuated"
"SL1344_1087",0.59,7.82,0.04,0.08,"mdoG",0.286139156846216,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1088",0.24,8.22,0.31,0.43,"mdoH",0.116395589225579,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1090",0.41,4.71,0.46,0.58,"msyB",0.198842464927031,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1091",-2.1,3.7,0.06,0.12,"yceE",-1.01846140572382,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1093",0.17,5.99,0.66,0.76,"yceA",0.082446875701452,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1094",-0.86,4.78,0.11,0.2,"yceI",-0.417084194724992,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1095",-3.31,4.37,0,0,"yceJ",-1.60528916806945,"HeLa-RNAseq","Attenuated"
"SL1344_1097",-1.15,5.37,0.02,0.05,"solA",-0.557728865039234,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1100",0.31,6.93,0.33,0.46,"pyrC",0.150344302749707,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1101",-1.03,7.29,0,0,"yceB",-0.499531070426444,"HeLa-RNAseq","Attenuated"
"SL1344_1102",0.12,6.51,0.73,0.8,"grxB",0.0581977946127896,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1103",0.2,4.61,0.75,0.82,"yceL",0.0969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1104",0.74,6.56,0.03,0.07,"rimJ",0.358886400112203,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1105",1.22,6.42,0,0,"yceH",0.591677578563361,"HeLa-RNAseq","Amplified"
"SL1344_1106",0.41,6.23,0.23,0.34,"mviM",0.198842464927031,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1107",0.31,6.59,0.35,0.47,"mviN",0.150344302749707,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1108",-3.2,5.75,0,0,"flgN",-1.55194118967439,"HeLa-RNAseq","Attenuated"
"SL1344_1110",-5.43,5.24,0,0,"flgA",-2.63345020622873,"HeLa-RNAseq","Attenuated"
"SL1344_1111",-9.32,5.17,0,0,"flgB",-4.52002871492666,"HeLa-RNAseq","Attenuated"
"SL1344_1112",-5.23,4.36,0,0,"flgC",-2.53645388187408,"HeLa-RNAseq","Attenuated"
"SL1344_1113",-5.77,5.64,0,0,"flgD",-2.79834395763163,"HeLa-RNAseq","Attenuated"
"SL1344_1114",-5.8,6.52,0,0,"flgE",-2.81289340628483,"HeLa-RNAseq","Attenuated"
"SL1344_1115",-6.34,5.27,0,0,"flgF",-3.07478348204239,"HeLa-RNAseq","Attenuated"
"SL1344_1116",-4.47,6.1,0,0,"flgG",-2.16786784932641,"HeLa-RNAseq","Attenuated"
"SL1344_1117",-9.2,5.27,0,0,"flgH",-4.46183092031387,"HeLa-RNAseq","Attenuated"
"SL1344_1118",-3.85,6.34,0,0,"flgI",-1.867179243827,"HeLa-RNAseq","Attenuated"
"SL1344_1119",-5.2,5.25,0,0,"flgJ",-2.52190443322088,"HeLa-RNAseq","Attenuated"
"SL1344_1120",-4.17,7.56,0,0,"flgK",-2.02237336279444,"HeLa-RNAseq","Attenuated"
"SL1344_1121",-5.26,6.86,0,0,"flgL",-2.55100333052728,"HeLa-RNAseq","Attenuated"
"SL1344_1122",-0.76,9.17,0,0.01,"rne",-0.368586032547668,"HeLa-RNAseq","Attenuated"
"SL1344_1123",-2.34,5.66,0,0,"rluC",-1.1348569949494,"HeLa-RNAseq","Attenuated"
"SL1344_1124",0.15,5,0.78,0.85,"SL1344_1124",0.072747243265987,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1126",0.74,4.87,0.27,0.39,"maf-a",0.358886400112203,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1127",-1.12,10.28,0,0,"yceD",-0.543179416386037,"HeLa-RNAseq","Attenuated"
"SL1344_1129",-0.73,9.23,0,0.01,"plsX",-0.35403658389447,"HeLa-RNAseq","Attenuated"
"SL1344_1131",0.33,9.44,0.12,0.21,"fabD",0.160043935185171,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1134",-0.63,10.43,0.01,0.03,"fabF",-0.305538421717146,"HeLa-RNAseq","Attenuated"
"SL1344_1135",-0.22,5.86,0.58,0.69,"pabC",-0.106695956790114,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1136",-0.43,6.71,0.21,0.32,"yceG",-0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1139",0.35,7.08,0.2,0.31,"ycfH",0.169743567620636,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1140",2.64,9.42,0,0,"ptsG",1.28035148148137,"HeLa-RNAseq","Amplified"
"SL1344_1141",-1.71,6.43,0,0,"fhuE",-0.829318573232252,"HeLa-RNAseq","Attenuated"
"SL1344_1142",0.2,6.58,0.58,0.69,"ycfF",0.0969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1143",0.2,6.16,0.58,0.68,"ycfL",0.0969963243546494,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1144",0.35,6.3,0.29,0.42,"ycfM",0.169743567620636,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1145",-0.01,6.3,0.98,0.99,"thiK",-0.00484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1146",-0.35,6.59,0.31,0.43,"nagZ",-0.169743567620636,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1147",0.24,5.9,0.56,0.67,"ycfP",0.116395589225579,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1148",-4.48,9.33,0,0,"ndh",-2.17271766554415,"HeLa-RNAseq","Attenuated"
"SL1344_1149",-2.99,7.3,0,0,"ycfJ",-1.45009504910201,"HeLa-RNAseq","Attenuated"
"SL1344_1150",-0.39,7.08,0.34,0.46,"ycfQ",-0.189142832491566,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1152",-2.82,6.57,0,0,"ycfS",-1.36764817340056,"HeLa-RNAseq","Attenuated"
"SL1344_1153",-0.26,7.1,0.39,0.51,"mfd",-0.126095221661044,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1157",-0.12,7.9,0.67,0.76,"ycfX",-0.0581977946127896,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1158",0.18,7.12,0.54,0.65,"cobB",0.0872966919191844,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1159",1.48,8.03,0,0,"potD",0.717772800224405,"HeLa-RNAseq","Amplified"
"SL1344_1160",0.93,7.72,0,0,"potC",0.45103290824912,"HeLa-RNAseq","Amplified"
"SL1344_1161",4.13,7.74,0,0,"sifA",2.00297409792351,"HeLa-RNAseq","Amplified"
"SL1344_1162",-1.6,5.63,0.01,0.02,"potB",-0.775970594837195,"HeLa-RNAseq","Attenuated"
"SL1344_1163",-1.5,6.96,0,0,"potA",-0.72747243265987,"HeLa-RNAseq","Attenuated"
"SL1344_1164",1.1,5.74,0.02,0.04,"pepT",0.533479783950572,"HeLa-RNAseq","Amplified"
"SL1344_1165",-1.31,5.54,0.13,0.22,"SL1344_1165",-0.635325924522953,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1167",1.19,8.12,0,0,"ycfD",0.577128129910164,"HeLa-RNAseq","Amplified"
"SL1344_1168",2.55,9.77,0,0,"phoQ",1.23670313552178,"HeLa-RNAseq","Amplified"
"SL1344_1169",2.23,9.55,0,0,"phoP",1.08150901655434,"HeLa-RNAseq","Amplified"
"SL1344_1171",0.21,6.86,0.47,0.59,"ycfC",0.101846140572382,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1172",-0.99,8.44,0,0,"mnmA",-0.480131805555514,"HeLa-RNAseq","Attenuated"
"SL1344_1173",-0.24,4.52,0.7,0.78,"ymfB",-0.116395589225579,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1174",0.37,4.65,0.54,0.65,"SL1344_1174",0.179443200056101,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1175",-0.34,5.48,0.54,0.65,"rluB",-0.164893751402904,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1177",-1.38,6.48,0,0,"SL1344_1177",-0.669274638047081,"HeLa-RNAseq","Attenuated"
"SL1344_1179",1.71,5.51,0.07,0.14,"envF",0.829318573232252,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1181",2.21,7.97,0,0,"envE",1.07180938411888,"HeLa-RNAseq","Amplified"
"SL1344_1184",5.12,11.17,0,0,"pagC",2.48310590347902,"HeLa-RNAseq","Amplified"
"SL1344_1185",1.9,7.9,0,0,"pliC",0.921465081369169,"HeLa-RNAseq","Amplified"
"SL1344_1187",0.28,7.71,0.37,0.49,"SL1344_1187",0.135794854096509,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1188",4.38,7.44,0,0,"SL1344_1188",2.12421950336682,"HeLa-RNAseq","Amplified"
"SL1344_1189",0.92,5.11,0.13,0.23,"SL1344_1189",0.446183092031387,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1190",1.27,6.22,0,0.01,"SL1344_1190",0.615926659652024,"HeLa-RNAseq","Amplified"
"SL1344_1191",0.98,6.8,0.02,0.04,"SL1344_1191",0.475281989337782,"HeLa-RNAseq","Amplified"
"SL1344_1192",-0.04,5.59,0.95,0.97,"SL1344_1192",-0.0193992648709299,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1193",0.89,4.67,0.23,0.35,"SL1344_1193",0.43163364337819,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1194",0.71,4.82,0.28,0.4,"SL1344_1194",0.344336951459005,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1195",2.09,4.15,0.11,0.19,"SL1344_1195",1.01361158950609,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1196",-0.32,5.52,0.44,0.56,"SL1344_1196",-0.155194118967439,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1197",-1.1,4.8,0.07,0.14,"SL1344_1197",-0.533479783950572,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1198",4.14,8.22,0,0,"SL1344_1198",2.00782391414124,"HeLa-RNAseq","Amplified"
"SL1344_1199",-0.57,5.01,0.3,0.42,"aadA",-0.276439524410751,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1200",3.09,4.37,0,0,"SL1344_1200",1.49859321127933,"HeLa-RNAseq","Amplified"
"SL1344_1201",-0.86,5.98,0.03,0.07,"SL1344_1201",-0.417084194724992,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1204",9.01,8.78,0,0,"aroQ",4.36968441217695,"HeLa-RNAseq","Amplified"
"SL1344_1205",0.82,7.73,0,0.01,"yeaS",0.397684929854062,"HeLa-RNAseq","Amplified"
"SL1344_1206",-0.08,4.4,0.91,0.94,"yeaR",-0.0387985297418598,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1208",-0.81,4.37,0.42,0.54,"SL1344_1208",-0.39283511363633,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1212",1.52,7.35,0,0,"SL1344_1212",0.737172065095335,"HeLa-RNAseq","Amplified"
"SL1344_1213",-0.8,5.74,0.23,0.35,"yeaO",-0.387985297418598,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1214",-1.02,4.55,0.39,0.51,"yeaN",-0.494681254208712,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1215",0.11,6.74,0.83,0.88,"yeaM",0.0533479783950572,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1216",-0.25,4.66,0.69,0.77,"yeaL",-0.121245405443312,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1217",1.75,5.43,0,0,"yeaK",0.848717838103182,"HeLa-RNAseq","Amplified"
"SL1344_1218",1.95,7.18,0,0,"yeaJ",0.945714162457831,"HeLa-RNAseq","Amplified"
"SL1344_1219",1.99,7.43,0,0,"yeaH",0.965113427328761,"HeLa-RNAseq","Amplified"
"SL1344_1220",2.15,8.53,0,0,"yeaG",1.04271048681248,"HeLa-RNAseq","Amplified"
"SL1344_1221",-1.64,9.78,0,0,"mipA",-0.795369859708125,"HeLa-RNAseq","Attenuated"
"SL1344_1222",-0.57,4.49,0.56,0.67,"SL1344_1222",-0.276439524410751,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1223",-0.49,5.08,0.46,0.58,"SL1344_1223",-0.237640994668891,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1224",-0.26,6.06,0.5,0.61,"yeaD",-0.126095221661044,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1226",0.94,6.89,0,0.01,"yeaA",0.455882724466852,"HeLa-RNAseq","Amplified"
"SL1344_1228",0.43,4.92,0.37,0.49,"nam",0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1229",0.56,5.13,0.27,0.39,"ansA",0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1230",-0.75,6.45,0.04,0.08,"sppA",-0.363736216329935,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1231",-1.82,5.97,0,0,"ydjA",-0.882666551627309,"HeLa-RNAseq","Attenuated"
"SL1344_1232",-1.5,6.26,0,0,"selD",-0.72747243265987,"HeLa-RNAseq","Attenuated"
"SL1344_1233",-1.7,6.99,0,0,"topB",-0.82446875701452,"HeLa-RNAseq","Attenuated"
"SL1344_1234",-2.56,6.24,0,0,"gdhA",-1.24155295173951,"HeLa-RNAseq","Attenuated"
"SL1344_1236",0.23,4.36,0.72,0.8,"SL1344_1236",0.111545773007847,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1237",-1.14,5.95,0,0.01,"xthA",-0.552879048821501,"HeLa-RNAseq","Attenuated"
"SL1344_1238",-0.89,5.62,0.03,0.07,"argDa",-0.43163364337819,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1239",-0.86,5.25,0.07,0.13,"astA",-0.417084194724992,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1240",-0.56,5.99,0.1,0.18,"astD",-0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1241",-0.93,5.96,0.01,0.02,"astB",-0.45103290824912,"HeLa-RNAseq","Attenuated"
"SL1344_1242",-0.6,5.21,0.27,0.39,"astE",-0.290988973063948,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1243",0.88,6.86,0.01,0.04,"SL1344_1243",0.426783827160457,"HeLa-RNAseq","Amplified"
"SL1344_1244",-0.42,7.9,0.28,0.4,"SL1344_1244",-0.203692281144764,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1246",-1.24,8.14,0,0,"osmE",-0.601377210998826,"HeLa-RNAseq","Attenuated"
"SL1344_1247",2.26,5.24,0,0,"celA",1.09605846520754,"HeLa-RNAseq","Amplified"
"SL1344_1248",2.37,5.22,0,0,"celB",1.1494064436026,"HeLa-RNAseq","Amplified"
"SL1344_1249",1.17,5.18,0.09,0.16,"celC",0.567428497474699,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1250",2.41,5.03,0,0,"celD",1.16880570847353,"HeLa-RNAseq","Amplified"
"SL1344_1251",0.56,6.81,0.26,0.38,"celF",0.271589708193018,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1252",-0.47,6.43,0.41,0.53,"celG",-0.227941362233426,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1253",0.77,5.98,0.02,0.06,"katE",0.3734358487654,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1255",0.64,7.01,0.1,0.18,"ydjN",0.310388237934878,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1256",1.02,5.63,0.06,0.13,"ydjM",0.494681254208712,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1257",1.7,7.2,0,0,"yniC",0.82446875701452,"HeLa-RNAseq","Amplified"
"SL1344_1258",-0.68,5.85,0.08,0.15,"yniB",-0.329787502805808,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1259",-0.01,5.91,0.98,0.99,"SL1344_1259",-0.00484981621773247,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1261",0.43,5.96,0.31,0.43,"pfkB",0.208542097362496,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1262",-1.07,6.85,0.01,0.02,"ydiY",-0.518930335297374,"HeLa-RNAseq","Attenuated"
"SL1344_1263",-1.64,8.62,0,0,"SL1344_1263",-0.795369859708125,"HeLa-RNAseq","Attenuated"
"SL1344_1264",4.09,8.01,0,0,"SL1344_1264",1.98357483305258,"HeLa-RNAseq","Amplified"
"SL1344_1265",3.78,8.59,0,0,"SL1344_1265",1.83323053030287,"HeLa-RNAseq","Amplified"
"SL1344_1266",-1.18,5.95,0,0.01,"rfc",-0.572278313692431,"HeLa-RNAseq","Attenuated"
"SL1344_1273",1.48,10.11,0,0,"himA",0.717772800224405,"HeLa-RNAseq","Amplified"
"SL1344_1274",-1.29,6.14,0,0,"btuC",-0.625626292087489,"HeLa-RNAseq","Attenuated"
"SL1344_1275",0,5.54,1,1,"btuE",0,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1276",1.8,5.21,0,0,"btuD",0.872966919191844,"HeLa-RNAseq","Amplified"
"SL1344_1277",1.84,6.08,0,0,"nlpC",0.892366184062774,"HeLa-RNAseq","Amplified"
"SL1344_1278",2.7,6.38,0,0,"ydiV",1.30945037878777,"HeLa-RNAseq","Amplified"
"SL1344_1279",0.51,7.99,0.04,0.08,"ydiU",0.247340627104356,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1281",-1.07,6.35,0.01,0.02,"aroH",-0.518930335297374,"HeLa-RNAseq","Attenuated"
"SL1344_1282",-0.16,4.56,0.76,0.83,"ydiA",-0.0775970594837195,"HeLa-RNAseq","FDR>=0.05"
"SL1344_1283",1.76,8.26,0,0,"pps",0.853567654320915,"HeLa-RNAseq","Amplified"
