locus_tag,gene_name,start,end,strand,read_count,ins_index,gene_length,ins_count,function,call
STMMW_07421,nagB,782943,783743,-1,540,0.220973782771536,801,177,Glucosamine-6-phosphate deaminase,not required
STMMW_07431,nagE,784070,786022,1,1319,0.228878648233487,1953,447,"PTS system, N-acetylglucosamine-specific IIABC component",not required
STMMW_07441,glnS,786233,787900,1,20,0.00539568345323741,1668,9,glutaminyl-tRNA synthetase,required
STMMW_07451,ybfM,788346,789752,1,1189,0.329779673063255,1407,464,putative outer membrane protein,not required
STMMW_07461,ybfN,789802,790134,1,302,0.348348348348348,333,116,putative lipoprotein,not required
STMMW_07471,STMMW_07471,790183,791487,-1,1163,0.30727969348659,1305,401,citrate-proton symporter,not required
STMMW_07481,STMMW_07481,791538,792677,-1,967,0.264912280701754,1140,302,citrate utilization protein B,not required
STMMW_07491,STMMW_07491,792664,794067,-1,1008,0.248575498575499,1404,349,conserved hypothetical protein,not required
STMMW_07501,STMMW_07501,794165,795091,-1,663,0.256742179072276,927,238,LysR-family transcriptional regulator,not required
STMMW_07511,fur,795206,795658,-1,24,0.0507726269315673,453,23,ferric uptake regulation protein,required
STMMW_07521,fldA,795940,796470,-1,24,0.0263653483992467,531,14,flavodoxin 1,required
STMMW_07531,ybfE,796633,796914,-1,113,0.230496453900709,282,65,conserved hypothetical protein,not required
STMMW_07541,ybfF,797048,797818,-1,303,0.158236057068742,771,122,putative esterase/lipase YbfF,not required
STMMW_07551,seqA,798003,798545,1,293,0.178637200736648,543,97,seqA protein,not required
STMMW_07561,pgm,798615,800210,1,83,0.0419799498746867,1596,67,phosphoglucomutase,required
STMMW_07571,STMMW_07571,800325,800810,-1,246,0.183127572016461,486,89,possible 5-nitroimidazole antibiotic resistance,not required
STMMW_07581,potE,800875,802194,-1,1116,0.315151515151515,1320,416,putrescine-ornithine antiporter,not required
STMMW_07591,speF,802191,804389,-1,1995,0.267394270122783,2199,588,"ornithine decarboxylase, inducible (ec 4.1.1.17)",not required
STMMW_07601,kdpE,805151,805828,-1,337,0.1976401179941,678,134,KDP operon transcriptional regulatory protein,not required
STMMW_07611,kdpD,805825,808509,-1,2085,0.264059590316574,2685,709,sensor protein KdpD,not required
STMMW_07621,kdpC,808506,809090,-1,609,0.331623931623932,585,194,potassium-transporting ATPase C chain,not required
STMMW_07631,kdpB,809099,811147,-1,2034,0.329917032698878,2049,676,potassium-transporting ATPase B chain,not required
STMMW_07641,kdpA,811168,812847,-1,1780,0.329761904761905,1680,554,potassium-transporting ATPase A chain,not required
STMMW_07642,kdpF,812847,812936,-1,58,0.311111111111111,90,28,conserved sORF,not required
STMMW_07651,ybfA,813273,813479,1,148,0.270531400966184,207,56,putative exported protein,not required
STMMW_07661,phrB,813590,815011,1,876,0.241209563994374,1422,343,deoxyribodipyrimidine photolyase,not required
STMMW_07671,ybgH,815050,816531,-1,1204,0.286774628879892,1482,425,PTR2-family transport protein,not required
STMMW_07681,ybgI,816860,817603,1,607,0.28494623655914,744,212,conserved hypothetical protein,not required
STMMW_07691,ybgJ,817619,818275,1,351,0.226788432267884,657,149,conserved hypothetical protein,not required
STMMW_07701,ybgK,818269,819201,1,573,0.234726688102894,933,219,conserved hypothetical protein,not required
STMMW_07711,ybgL,819191,819925,1,316,0.155102040816327,735,114,conserved hypothetical protein,not required
STMMW_07721,STMMW_07721,820249,820380,1,106,0.348484848484849,132,46,putative protein,not required
STMMW_07731,fimB,820440,821006,1,339,0.248677248677249,567,141,putative type 1 fimbriae regulatory protein,not required
STMMW_07741,STMMW_07741,821466,821801,1,246,0.214285714285714,336,72,putative protein,not required
STMMW_07751,STMMW_07751,821803,822543,1,344,0.136302294197031,741,101,putative transport protein,not required
STMMW_07761,STMMW_07761,822829,823980,1,43,0.0217013888888889,1152,25,putative UDP-galactopyranose mutase,required
STMMW_07771,STMMW_07771,823977,824873,1,4,0.00445930880713489,897,4,putative glycosyl transferase,required
STMMW_07781,STMMW_07781,824886,826019,1,21,0.0105820105820106,1134,12,galactosyltransferase,required
STMMW_07791,STMMW_07791,826148,826918,1,123,0.0570687418936446,771,44,"O-antigen export system, permease protein",ambiguous
STMMW_07801,STMMW_07801,826922,827632,1,7,0.00843881856540084,711,6,ABC transporter domain protein,required
STMMW_07811,STMMW_07811,827726,829504,1,15,0.00449690837549185,1779,8,"putative glycosyltransferase, cell wall biogenesis",required
STMMW_07821,STMMW_07821,829697,830530,1,5,0.00599520383693046,834,5,"putative glycosyltransferase, cell wall biogenesis",required
STMMW_07831,STMMW_07831,830588,832482,1,157,0.0437994722955145,1895,83,putative glycosyl transferase (pseudogene),required
STMMW_07841,STMMW_07841,832550,832687,1,158,0.550724637681159,138,76,conserved hypothetical cytoplasmic protein,not required
STMMW_07851,nei,832736,833527,1,322,0.184343434343434,792,146,"endonuclease VIII, DNA N-glycosylase with an AP lyase activity",not required
STMMW_07861,abrB,833582,834544,-1,517,0.223260643821391,963,215,putative membrane protein,not required
STMMW_07871,gltA,834765,836048,-1,557,0.191588785046729,1284,246,citrate synthase,not required
STMMW_07881,STMMW_07881,836023,836394,1,228,0.260752688172043,372,97,putative exported protein,not required
STMMW_07891,sdhC,836803,837192,1,76,0.123076923076923,390,48,succinate dehydrogenase cytochrome b-556 subunit,not required
STMMW_07901,sdhD,837186,837533,1,169,0.206896551724138,348,72,succinate dehydrogenase hydrophobic membrane anchor protein,not required
STMMW_07911,sdhA,837533,839299,1,585,0.155631013016412,1767,275,succinate dehydrogenase flavoprotein subunit,not required
STMMW_07921,sdhB,839313,840032,1,133,0.102777777777778,720,74,succinate dehydrogenase iron-sulfur protein,not required
STMMW_07931,sucA,840556,843357,1,140,0.0292648108493933,2802,82,2-oxoglutarate dehydrogenase E1 component,required
STMMW_07941,sucB,843372,844580,1,39,0.0223325062034739,1209,27,dihydrolipoamide succinyltransferase component (E2),required
STMMW_07951,sucC,844722,845888,1,164,0.0694087403598972,1167,81,succinyl-CoA synthetase beta chain,ambiguous
STMMW_07961,sucD,845888,846757,1,114,0.0758620689655172,870,66,succinyl-CoA synthetase alpha chain,ambiguous
STMMW_07971,cydA,848340,849908,1,15,0.00509878903760357,1569,8,cytochrome D ubiquinol oxidase subunit I,required
STMMW_07981,cydB,849924,851063,1,11,0.0087719298245614,1140,10,cytochrome D ubiquinol oxidase subunit II,required
STMMW_07991,ybgT,851078,851191,1,12,0.0526315789473684,114,6,putative membrane protein,ambiguous
STMMW_08001,ybgE,851328,851609,1,136,0.226950354609929,282,64,putative membrane protein,not required
STMMW_08011,ybgC,851838,852242,1,263,0.232098765432099,405,94,conserved hypothetical protein,not required
STMMW_08021,tolQ,852239,852931,1,37,0.0346320346320346,693,24,TolQ protein,required
STMMW_08031,tolR,852935,853363,1,36,0.048951048951049,429,21,tolR protein,required
STMMW_08041,tolA,853428,854651,1,44,0.0302287581699346,1224,37,TolA protein,required
STMMW_08051,tolB,854775,856067,1,62,0.0425367362722351,1293,55,tolB protein precursor,required
STMMW_08061,pal,856102,856626,1,42,0.0361904761904762,525,19,peptidoglycan-associated lipoprotein precursor,required
STMMW_08071,ybgF,856636,857424,1,472,0.23447401774398,789,185,putative exported protein,not required
STMMW_08081,nadA,858889,859932,1,653,0.242337164750958,1044,253,quinolinate synthetase A protein,not required
STMMW_08091,pnuC,859957,860676,1,408,0.2,720,144,pnuC protein,not required
STMMW_08101,ybgR,860673,861611,-1,601,0.22790202342918,939,214,probable cation transport protein,not required
STMMW_08111,ybgS,861721,862107,-1,368,0.390180878552972,387,151,putative exported protein,not required
STMMW_08121,aroG,862427,863479,1,470,0.162393162393162,1053,171,phospho-2-dehydro-3-deoxyheptonate aldolase (DAHP synthetase) phenylalanine repressible,not required
STMMW_08131,STMMW_08131,863573,864118,-1,241,0.181318681318681,546,99,putative hydro-lyase,not required
STMMW_08141,STMMW_08141,864133,864978,-1,191,0.0933806146572104,846,79,putative hydro-lyase,not required
STMMW_08151,STMMW_08151,865147,865998,1,36,0.0187793427230047,852,16,LysR-family transcriptional regulator,required
STMMW_08161,STMMW_08161,865999,866982,-1,139,0.0670731707317073,984,66,LysR-family transcriptional regulator,ambiguous
STMMW_08171,STMMW_08171,867205,868473,1,19,0.0118203309692671,1269,15,putative cation transporter,required
STMMW_08181,dcoC,868523,868768,1,292,0.455284552845528,246,112,oxaloacetate decarboxylase gamma chain (ec 4.1.1.3),not required
STMMW_08191,dcoA,868784,870559,1,2296,0.398085585585586,1776,707,oxaloacetate decarboxylase alpha chain (ec 4.1.1.3),not required
STMMW_08201,dcoB,870572,871873,1,2147,0.448540706605223,1302,584,oxaloacetate decarboxylase beta chain (ec 4.1.1.3),not required
STMMW_08211,STMMW_08211,871992,872690,1,374,0.190271816881259,699,133,conserved hypothetical protein,not required
STMMW_08221,STMMW_08221,873070,874149,1,748,0.280555555555556,1080,303,ABC transporter permease (FecCD_family),not required
STMMW_08231,STMMW_08231,874149,874925,1,493,0.212355212355212,777,165,ABC transporter ATP-binding protein,not required
STMMW_08241,gpmA,875016,875768,-1,335,0.188579017264276,753,142,phosphoglycerate mutase 1,not required
STMMW_08251,galM,875992,877032,-1,694,0.25552353506244,1041,266,aldose 1-epimerase (mutarotase),not required
STMMW_08261,galK,877026,878174,-1,710,0.233246301131419,1149,268,galactokinase,not required
STMMW_08271,galT,878177,879223,-1,455,0.156638013371538,1047,164,galactose-1-phosphate uridylyltransferase,not required
STMMW_08281,galE,879234,880250,-1,325,0.169124877089479,1017,172,UDP-glucose 4-epimerase,not required
STMMW_08291,STMMW_08291,880473,881381,-1,645,0.214521452145215,909,195,putative membrane protein,not required
STMMW_08301,modF,881552,883027,-1,1096,0.273035230352304,1476,403,putative molybdenum transport ATP-binding protein ModF (photorepair protein PhrA),not required
STMMW_08311,modE,883095,883883,-1,549,0.196451204055767,789,155,putative molybdenum transport protein ModE,not required
STMMW_08321,ybhT,883910,884161,1,124,0.174603174603175,252,44,putative membrane protein,not required
STMMW_08331,modA,884328,885101,1,433,0.218346253229974,774,169,molybdate-binding periplasmic protein precursor,not required
STMMW_08341,modB,885101,885790,1,435,0.242028985507246,690,167,molybdenum transport system permease protein ModB,not required
STMMW_08351,modC,885793,886851,1,756,0.248347497639282,1059,263,molybdenum transport ATP-binding protein ModC,not required
STMMW_08361,ybhA,886852,887670,-1,579,0.247863247863248,819,203,conserved hypothetical protein,not required
STMMW_08371,ybhE,887834,888829,1,355,0.170682730923695,996,170,conserved hypothetical protein,not required
STMMW_08381,ybhC,888973,890256,-1,943,0.286604361370716,1284,368,possible pectinesterase precursor,not required
STMMW_08391,hutI,890494,891717,1,909,0.257352941176471,1224,315,imidazolonepropionase,not required
STMMW_08401,hutG,891714,892655,1,626,0.229299363057325,942,216,formiminoglutamase,not required
STMMW_08411,hutC,892748,893425,1,625,0.289085545722714,678,196,histidine utilization repressor,not required
STMMW_08421,hutU,893622,895307,1,1400,0.266310794780546,1686,449,urocanate hydratase,not required
STMMW_08431,hutH,895309,896829,1,1479,0.305062458908613,1521,464,histidine ammonia-lyase,not required
STMMW_08441,ybhB,896914,897390,-1,595,0.40251572327044,477,192,conserved hypothetical protein,not required
STMMW_08451,bioA,897448,898737,-1,1237,0.316279069767442,1290,408,adenosylmethionine-8-amino-7-oxononanoate aminotransferase,not required
STMMW_08461,bioB,898824,899864,1,921,0.333333333333333,1041,347,biotin synthetase,not required
STMMW_08471,bioF,899861,901018,1,958,0.243523316062176,1158,282,8-amino-7-oxononanoate synthase,not required
STMMW_08481,bioC,901002,901757,1,581,0.271164021164021,756,205,biotin synthesis protein BioC,not required
STMMW_08491,bioDa,901750,902436,1,542,0.232896652110626,687,160,dethiobiotin synthetase,not required
STMMW_08501,uvrB,903087,905108,1,893,0.157764589515331,2022,319,excision nuclease ABC subunit B,not required
STMMW_08511,STMMW_08511,905417,905590,1,105,0.166666666666667,174,29,putative cytoplasmic protein,not required
STMMW_08521,slrP,905598,907895,1,2366,0.415143603133159,2298,954,leucine rich repeat,not required
STMMW_08531,ybhK,907987,908895,-1,404,0.205720572057206,909,187,conserved hypothetical protein,not required
STMMW_08541,moaA,909292,910281,1,503,0.16969696969697,990,168,molybdenum cofactor biosynthesis protein A,not required
STMMW_08551,moaB,910303,910815,1,251,0.196881091617934,513,101,molybdenum cofactor biosynthesis protein B,not required
STMMW_08561,moaC,910818,911303,1,272,0.183127572016461,486,89,molybdenum cofactor biosynthesis protein C,not required
STMMW_08571,moaD,911290,911541,1,91,0.130952380952381,252,33,"molybdopterin converting factor, subunit 1",not required
STMMW_08581,moaE,911543,911995,1,145,0.123620309050773,453,56,"molybdopterin converting factor, subunit 2",not required
STMMW_08591,ybhL,912043,912747,1,1025,0.334751773049645,705,236,putative membrane protein,not required
STMMW_08601,ybhM,912894,913601,1,88,0.0805084745762712,708,57,putative membrane protein,not required
STMMW_08611,STMMW_08611,913625,914233,1,109,0.0952380952380952,609,58,putative inner membrane protein,not required
STMMW_08621,STMMW_08621,914241,914801,1,549,0.424242424242424,561,238,putative inner membrane protein,not required
STMMW_08631,ybhN,914804,915766,-1,514,0.245067497403946,963,236,putative membrane protein,not required
STMMW_08641,ybhO,915766,917007,-1,808,0.232689210950081,1242,289,putative phospholipase,not required
STMMW_08651,ybhP,917004,917762,-1,459,0.213438735177866,759,162,conserved hypothetical protein,not required
STMMW_08661,ybhQ,917895,918305,1,365,0.284671532846715,411,117,putative membrane protein,not required
STMMW_08671,ybhR,918267,919373,-1,829,0.260162601626016,1107,288,putative inner membrane protein,not required
STMMW_08681,ybhS,919489,920619,-1,1036,0.311229000884173,1131,352,putative inner membrane protein,not required
STMMW_08691,ybhF,920612,922348,-1,1748,0.309729418537709,1737,538,hypothetical ABC transporter ATP-binding protein,not required
STMMW_08701,STMMW_08701,922341,923336,-1,1002,0.337349397590361,996,336,HlyD-family secretion protein,not required
STMMW_08711,ybiH,923336,924010,-1,585,0.297777777777778,675,201,hypothetical tetR-family transcriptional regulator,not required
STMMW_08721,rhlE,924240,925604,1,985,0.262271062271062,1365,358,putative ATP-dependent RNA helicase rhlE,not required
STMMW_08731,dinG,925911,927956,1,1300,0.217497556207234,2046,445,probable ATP-dependent helicase,not required
STMMW_08741,ybiB,927986,928960,1,543,0.191794871794872,975,187,putative glycosyltransferase,not required
STMMW_08751,ybiJ,929116,929376,-1,77,0.14176245210728,261,37,putative exported protein,not required
STMMW_08761,ybiI,929661,929927,-1,80,0.209737827715356,267,56,hypothetical Zinc-finger containing protein,not required
STMMW_08771,ybiN,930132,931058,1,464,0.192017259978425,927,178,conserved hypothetical protein,not required
STMMW_08781,ybiO,931055,933277,-1,1064,0.187134502923977,2223,416,putative membrane protein,not required
STMMW_08791,glnQ,933396,934118,-1,375,0.206085753803596,723,149,glutamine transport ATP-binding protein GlnQ,not required
STMMW_08801,glnP,934115,934774,-1,282,0.195454545454545,660,129,glutamine transport system permease protein GlnP,not required
STMMW_08811,glnH,934918,935664,-1,533,0.278447121820616,747,208,glutamine-binding periplasmic protein precursor,not required
STMMW_08821,dps,936141,936644,-1,567,0.382936507936508,504,193,DNA protection during starvation protein,not required
