"locus_tag","Molecule","FDR","logFC","gene_name","genefunc","COG","description","theme"
"SL1344_0704","Chromosome",0.143094872713542,1.29737760595882,"SL1344_0704","PFAM ABC-2 type transporter","GM","Carbohydrate transport and metabolism;Cell wall/membrane/envelop biogenesis","Metabolism;Cellular processes and signaling"
"SL1344_0705","Chromosome",0.214172231730045,1.19928418622528,"SL1344_0705","ATPases associated with a variety of cellular activities","GM","Carbohydrate transport and metabolism;Cell wall/membrane/envelop biogenesis","Metabolism;Cellular processes and signaling"
"SL1344_0706","Chromosome",0.394617426233088,0.901789637294356,"SL1344_0706","Glycosyltransferase like family 2","S","Function Unknown","Poorly characterised"
"SL1344_0707","Chromosome",0.721149176986176,0.963797800918482,"SL1344_0707","Glycosyl transferase, family 2","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0708","Chromosome",0.159065291710296,1.20901610893645,"SL1344_0708","Hydrolase","Q","Secondary metabolites biosynthesis, transport, and catabolism","Metabolism"
"SL1344_0709","Chromosome",0.939441764668214,-0.261708212587716,"SL1344_0709","conserved hypothetical cytoplasmic protein",NA,"no category","no theme"
"SL1344_0710","Chromosome",0.363931210526624,0.934542897843743,"nei","Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized pyrimidines, such as thymine glycol, 5,6-dihydrouracil and 5,6-dihydrothymine. Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'- phosphates","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_0712","Chromosome",1.78e-08,-3.17407003888292,"gltA","Citrate synthase, C-terminal domain","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0716","Chromosome",1.7e-23,-6.53020185488053,"sdhA","Fumarate reductase flavoprotein C-term","C","Energy production and conversion","Metabolism"
"SL1344_0717","Chromosome",4.68e-19,-5.06216096724819,"sdhB","2Fe-2S iron-sulfur cluster binding domain","C","Energy production and conversion","Metabolism"
"SL1344_0718","Chromosome",2.36e-30,-8.34882483442104,"sucA","2-oxoglutarate dehydrogenase N-terminus","C","Energy production and conversion","Metabolism"
"SL1344_0720","Chromosome",2.77e-13,-4.43723394910072,"sucC","Succinyl-CoA synthetase functions in the citric acid cycle (TCA), coupling the hydrolysis of succinyl-CoA to the synthesis of either ATP or GTP and thus represents the only step of substrate-level phosphorylation in the TCA. The beta subunit provides nucleotide specificity of the enzyme and binds the substrate succinate, while the binding sites for coenzyme A and phosphate are found in the alpha subunit","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0722","Chromosome",5.75e-12,-15,"cydA","Cytochrome bd terminal oxidase subunit I","C","Energy production and conversion","Metabolism"
"SL1344_0728","Chromosome",2.24e-45,-15,"tolR","Biopolymer transport protein ExbD/TolR","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_0729","Chromosome",2.53e-39,-15,"tolA","TolA C-terminal","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0730","Chromosome",1.53e-34,-15,"tolB","Involved in the TonB-independent uptake of proteins","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_0734","Chromosome",0.843973535420421,-0.346198941135397,"pnuC","Nicotinamide mononucleotide transporter","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0735","Chromosome",0.362902364064985,0.930539787086695,"ybgR","Involved in zinc efflux across the cytoplasmic membrane, thus reducing zinc accumulation in the cytoplasm and rendering bacteria more resistant to zinc. It may contribute to zinc homeostasis at low concentrations of zinc","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0736","Chromosome",0.80646656822137,0.431022061182384,"ybgS","YbgS-like protein","S","Function Unknown","Poorly characterised"
"SL1344_0738","Chromosome",0.602985864151598,0.673067168760681,"SL1344_0738","Fumarase C-terminus","C","Energy production and conversion","Metabolism"
"SL1344_0739","Chromosome",0.237794238647396,1.07860558317692,"SL1344_0739","Fumarate hydratase (Fumerase)","C","Energy production and conversion","Metabolism"
"SL1344_0740","Chromosome",0.662303952993317,1.25502889390286,"SL1344_0740","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_0741","Chromosome",0.0276494343598658,1.58649541206875,"SL1344_0741","LysR substrate binding domain","K","Transcription","Information storage and processing"
"SL1344_0742","Chromosome",0.570070144700243,0.701291224779693,"SL1344_0742","COG0471 Di- and tricarboxylate transporters","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0747","Chromosome",0.897468990013879,-0.245494822232056,"SL1344_0747","FecCD transport family","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_0749","Chromosome",0.000848786999440013,-1.96366691163563,"gpmA","Belongs to the phosphoglycerate mutase family. BPG- dependent PGAM subfamily","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_0750","Chromosome",0.106293909080342,-1.24434886026579,"galM","Converts alpha-aldose to the beta-anomer","G","Carbohydrate transport and metabolism","Metabolism"
"SL1344_0751","Chromosome",0.00461474949050339,-1.93073852073474,"galK","Catalyzes the transfer of the gamma-phosphate of ATP to D-galactose to form alpha-D-galactose-1-phosphate (Gal-1-P)","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0752","Chromosome",0.058937527002653,-1.43158576364357,"galT","Galactose-1-phosphate uridyl transferase, C-terminal domain","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0753","Chromosome",9.61e-05,-2.36305948734629,"galE","Polysaccharide biosynthesis protein","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0754","Chromosome",0.723063299749783,0.536643282022211,"SL1344_0754","Protein of unknown function (DUF2167)","S","Function Unknown","Poorly characterised"
"SL1344_0756","Chromosome",1,0.000883328801287181,"modE","TOBE domain","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0757","Chromosome",0.907040089274105,0.463130305871438,"ybhT","AcrA-AcrB-AcrZ-TolC is a drug efflux protein complex with a broad substrate specificity. This protein binds to AcrB and is required for efflux of some but not all substrates, suggesting it may influence the specificity of drug export","U"," Intracellular trafficking, secretion, and vesicular transport","Cellular processes and signaling"
"SL1344_0758","Chromosome",0.452672742497876,0.866818063954096,"modA","Bacterial extracellular solute-binding protein","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0760","Chromosome",0.971824034049318,-0.0754573169988573,"modC","Part of the ABC transporter complex ModABC involved in molybdenum import. Responsible for energy coupling to the transport system","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0761","Chromosome",0.751644730120358,-0.474288782273837,"ybhA","Sucrose-6F-phosphate phosphohydrolase","S","Function Unknown","Poorly characterised"
"SL1344_0762","Chromosome",0.0244548449195284,-1.54693123415081,"ybhE","Catalyzes the hydrolysis of 6-phosphogluconolactone to 6-phosphogluconate","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0764","Chromosome",0.203879625715241,1.14280149241022,"hutI","Amidohydrolase family","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0766","Chromosome",0.771778074557252,-0.448455552460779,"hutC","UTRA domain","K","Transcription","Information storage and processing"
"SL1344_0767","Chromosome",0.749147183917353,0.717228673122016,"hutU","Catalyzes the conversion of urocanate to 4-imidazolone- 5-propionate","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0768","Chromosome",0.965455601360722,-0.114424952496889,"hutH","Aromatic amino acid lyase","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0770","Chromosome",0.242948509389763,-1.02875022663349,"bioA","Catalyzes the transfer of the alpha-amino group from S- adenosyl-L-methionine (SAM) to 7-keto-8-aminopelargonic acid (KAPA) to form 7,8-diaminopelargonic acid (DAPA). It is the only animotransferase known to utilize SAM as an amino donor","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0771","Chromosome",0.42493983457901,-0.827227488428519,"bioB","Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical- based mechanism","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0772","Chromosome",0.380860458091137,-1.02764537666592,"bioF","Catalyzes the decarboxylative condensation of pimeloyl- acyl-carrier protein and L-alanine to produce 8-amino-7- oxononanoate (AON), acyl-carrier protein , and carbon dioxide","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0775","Chromosome",0.151347192657826,1.24151687805247,"uvrB","damaged site, the DNA wraps around one UvrB monomer. DNA wrap is dependent on ATP binding by UvrB and probably causes local melting of the DNA helix, facilitating insertion of UvrB beta-hairpin between the DNA strands. Then UvrB probes one DNA strand for the presence of a lesion. If a lesion is found the UvrA subunits dissociate and the UvrB-DNA preincision complex is formed. This complex is subsequently bound by UvrC and the second UvrB is released. If no lesion is found, the DNA wraps around the other UvrB subunit that will check the other stand for damage","L","Replication, recombination and repair ","Information storage and processing"
"SL1344_0776","Chromosome",0.604970614276147,0.687633329148577,"slrP","Type III secretion system leucine rich repeat protein","S","Function Unknown","Poorly characterised"
"SL1344_0777","Chromosome",0.362902364064985,1.68498933892665,"ybhK","Required for morphogenesis under gluconeogenic growth conditions","S","Function Unknown","Poorly characterised"
"SL1344_0778","Chromosome",0.00345844771449036,-1.88855424751226,"moaA","Catalyzes the cyclization of GTP to (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0780","Chromosome",0.117559066547428,-1.23632359658973,"moaC","Catalyzes the conversion of (8S)-3',8-cyclo-7,8- dihydroguanosine 5'-triphosphate to cyclic pyranopterin monophosphate (cPMP)","H","Coenzyme transport and metabolism","Metabolism"
"SL1344_0783","Chromosome",0.591310527535565,0.727827172567707,"ybhL","Inhibitor of apoptosis-promoting Bax1","S","Function Unknown","Poorly characterised"
"SL1344_0784","Chromosome",0.0159021836689252,1.69531577079187,"ybhM","Inhibitor of apoptosis-promoting Bax1","S","Function Unknown","Poorly characterised"
"SL1344_0785","Chromosome",0.183956852679218,2.11638734320844,"SL1344_0785","hypothetical inner membrane protein",NA,"no category","no theme"
"SL1344_0787","Chromosome",0.019337677139133,-1.58215186786306,"ybhN","Lysylphosphatidylglycerol synthase TM region","S","Function Unknown","Poorly characterised"
"SL1344_0791","Chromosome",0.725155668031661,0.555493746090738,"ybhR","ABC-2 family transporter protein","V","Defense mechanisms","Cellular processes and signaling"
"SL1344_0792","Chromosome",0.48325436007299,1.11967410468055,"ybhS","ABC-2 family transporter protein","V","Defense mechanisms","Cellular processes and signaling"
"SL1344_0793","Chromosome",0.726134774088827,0.540923203490234,"ybhF","AAA domain, putative AbiEii toxin, Type IV TA system","V","Defense mechanisms","Cellular processes and signaling"
"SL1344_0794","Chromosome",0.553086197078751,-0.699114937572349,"SL1344_0794","Barrel-sandwich domain of CusB or HlyD membrane-fusion","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0796","Chromosome",0.856267440095147,0.536235427304001,"rhlE","DEAD-box RNA helicase involved in ribosome assembly. Has RNA-dependent ATPase activity and unwinds double-stranded RNA","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0797","Chromosome",0.189750798849322,-1.06846477964032,"dinG","HELICc2","F","Nucleotide transport and metabolism","Metabolism"
"SL1344_0802","Chromosome",0.893571685936098,-0.25779851865579,"ybiO","Mechanosensitive ion channel","M","Cell wall/membrane/envelop biogenesis","Cellular processes and signaling"
"SL1344_0803","Chromosome",0.91759856428355,-0.211303554606132,"glnQ","ABC transporter","E","Amino acid transport and metabolism","Metabolism"
"SL1344_0804","Chromosome",0.223190456234878,-1.05330616290196,"glnP","Binding-protein-dependent transport system inner membrane component","P","Inorganic ion transport and metabolism","Metabolism"
"SL1344_0805","Chromosome",0.591758106576153,0.67452011875993,"glnH","Ligated ion channel L-glutamate- and glycine-binding site","ET","Amino acid transport and metabolism;Signal transduction mechanisms","Metabolism;Cellular processes and signaling"
