Node_1_oma_id,Node_1_gene_name,Node_1_old_locus_tag,Node_1_new_locus_tag,Node_1_new_kegg_id,Node_2_oma_id,Node_2_gene_name,Node_2_old_locus_tag,Node_2_new_locus_tag,Node_2_new_kegg_id,Node_1_orthology_group_id,Node_2_orthology_group_id,Int_source,Strain,Layer,MI-score,Interaction_detection_method
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00010,msyB,SL1344_0010,SL1344_RS00050,-,OMA05327,OMA03257,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03447,ompR,SL1344_3469,SL1344_RS18070,-,SALTS00792,dinG,SL1344_0797,SL1344_RS04155,-,OMA03233,OMA00268,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02840,hilA,SL1344_2856,SL1344_RS14890,-,SALTS04205,dcuB,SL1344_4238,SL1344_RS22085,sey:SL1344_4238,OMA00542,OMA01072,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS00873,macA,SL1344_0880,SL1344_RS04570,-,OMA03453,OMA01683,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS03558,bcsC,SL1344_3581,SL1344_RS18630,-,OMA04566,OMA00035,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02840,hilA,SL1344_2856,SL1344_RS14890,-,SALTS02171,fruB,SL1344_2183,SL1344_RS11330,sey:SL1344_2183,OMA00542,OMA01676,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS03881,rarD,SL1344_3909,SL1344_RS20335,-,OMA03197,OMA02492,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00105,araC,SL1344_0104,SL1344_RS00525,-,SALTS02767,stpA,SL1344_2783,SL1344_RS14495,-,OMA02591,OMA04748,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS02317,SL1344_2328,SL1344_2328,SL1344_RS12105,-,OMA05327,OMA00829,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS02319,SL1344_2330,SL1344_2330,SL1344_RS12115,-,OMA00842,OMA00846,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00389,phoB,SL1344_0392,SL1344_RS02035,-,SALTS00315,phoE,SL1344_0316,SL1344_RS01640,sey:SL1344_0316,OMA03332,OMA01804,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01314,SL1344_1325,SL1344_1325,SL1344_RS06910,-,SALTS01638,cobO,SL1344_1650,SL1344_RS08590,sey:SL1344_1650,OMA03568,OMA03785,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS00532,fimA,SL1344_0536,SL1344_RS02755,-,OMA04394,OMA04016,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02986,rcnR,SL1344_3001,SL1344_RS15640,-,SALTS02113,rcnB,SL1344_2125,SL1344_RS11040,-,OMA05476,OMA05209,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02096,baeR,SL1344_2108,SL1344_RS10955,-,SALTS02432,acrD,SL1344_2444,SL1344_RS12735,-,OMA03229,OMA00058,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03978,cpxR,SL1344_4008,SL1344_RS20865,-,SALTS02432,acrD,SL1344_2444,SL1344_RS12735,-,OMA03384,OMA00058,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS02804,norV,SL1344_2820,SL1344_RS14710,sey:SL1344_2820,OMA03346,OMA00782,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS00873,macA,SL1344_0880,SL1344_RS04570,-,OMA03453,OMA01683,Exp(HT);Salm;collecTF,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03968,rhaR,SL1344_3998,SL1344_RS20810,-,SALTS03968,rhaR,SL1344_3998,SL1344_RS20810,-,OMA02546,OMA02546,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03967,rhaS,SL1344_3997,SL1344_RS20805,-,SALTS03968,rhaR,SL1344_3998,SL1344_RS20810,-,OMA02633,OMA02546,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS03968,rhaR,SL1344_3998,SL1344_RS20810,-,OMA03616,OMA02546,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03968,rhaR,SL1344_3998,SL1344_RS20810,-,SALTS03967,rhaS,SL1344_3997,SL1344_RS20805,-,OMA02546,OMA02633,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS01208,yeaG,SL1344_1220,SL1344_RS06385,-,OMA04660,OMA00348,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS02760,gabT,SL1344_2776,SL1344_RS14455,sey:SL1344_2776,OMA04394,OMA01204,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS03420,nirB,SL1344_3441,SL1344_RS17930,sey:SL1344_3441,OMA03346,OMA00151,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS02218,napA,SL1344_2229,SL1344_RS11605,sey:SL1344_2229,OMA03346,OMA00157,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS01417,SL1344_1429,SL1344_1429,SL1344_RS07450,sey:SL1344_1429,OMA02723,OMA00163,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS01417,SL1344_1429,SL1344_1429,SL1344_RS07450,sey:SL1344_1429,OMA03598,OMA00163,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01365,slyA,SL1344_1376,SL1344_RS07175,-,SALTS01417,SL1344_1429,SL1344_1429,SL1344_RS07450,sey:SL1344_1429,OMA04566,OMA00163,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS00170,SL1344_0170,SL1344_0170,SL1344_RS00860,sey:SL1344_0170,OMA03616,OMA00186,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00170,SL1344_0170,SL1344_0170,SL1344_RS00860,sey:SL1344_0170,OMA05327,OMA00186,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03482,glgB,SL1344_3505,SL1344_RS18245,sey:SL1344_3505,OMA04394,OMA00233,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS03754,SL1344_3781,SL1344_3781,SL1344_RS19635,-,OMA03346,OMA00378,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS00452,SL1344_0454,SL1344_0454,SL1344_RS02350,-,OMA04467,OMA00466,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS03633,lldP,SL1344_3657,SL1344_RS19025,sey:SL1344_3657,OMA03240,OMA00577,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03890,metR,SL1344_3918,SL1344_RS20380,-,SALTS01111,flgK,SL1344_1120,SL1344_RS05830,-,OMA02167,OMA00588,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS03573,SL1344_3596,SL1344_3596,SL1344_RS18710,sey:SL1344_3596,OMA02723,OMA00599,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS00071,caiC,SL1344_0072,SL1344_RS00360,sey:SL1344_0072,OMA02723,OMA00641,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS00071,caiC,SL1344_0072,SL1344_RS00360,sey:SL1344_0072,OMA03240,OMA00641,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00071,caiC,SL1344_0072,SL1344_RS00360,sey:SL1344_0072,OMA05327,OMA00641,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS01269,SL1344_1279,SL1344_1279,SL1344_RS06685,-,OMA03453,OMA00799,Exp(HT);Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03479,glgA,SL1344_3502,SL1344_RS18230,sey:SL1344_3502,OMA04394,OMA00841,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00144,gspE,SL1344_0143,SL1344_RS00730,-,OMA05327,OMA00948,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03201,tdcA,SL1344_3217,SL1344_RS16770,-,SALTS03196,tdcG,SL1344_3212,SL1344_RS16745,sey:SL1344_3212,OMA02242,OMA00991,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS03423,cobA,SL1344_3444,SL1344_RS17945,sey:SL1344_3444,OMA03346,OMA00995,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03025,argP,SL1344_3040,SL1344_RS15850,-,SALTS01223,gdhA,SL1344_1234,SL1344_RS06455,-,OMA02465,OMA01026,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS01223,gdhA,SL1344_1234,SL1344_RS06455,-,OMA03616,OMA01026,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS01223,gdhA,SL1344_1234,SL1344_RS06455,-,OMA05381,OMA01026,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03480,glgC,SL1344_3503,SL1344_RS18235,sey:SL1344_3503,OMA04394,OMA01113,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS01719,SL1344_1731,SL1344_1731,SL1344_RS09000,sey:SL1344_1731,OMA03616,OMA01118,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS01719,SL1344_1731,SL1344_1731,SL1344_RS09000,sey:SL1344_1731,OMA04295,OMA01118,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01719,SL1344_1731,SL1344_1731,SL1344_RS09000,sey:SL1344_1731,OMA04467,OMA01118,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS01207,SL1344_1219,SL1344_1219,SL1344_RS06380,-,OMA04660,OMA01120,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS02758,lhgO,SL1344_2774,SL1344_RS14445,-,OMA04394,OMA01218,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01404,SL1344_1416,SL1344_1416,SL1344_RS07385,-,OMA04467,OMA01280,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS03862,hemX,SL1344_3891,SL1344_RS20245,sey:SL1344_3891,OMA05381,OMA01538,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS02805,norW,SL1344_2821,SL1344_RS14715,sey:SL1344_2821,OMA03346,OMA01607,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03890,metR,SL1344_3918,SL1344_RS20380,-,SALTS01109,SL1344_1118,SL1344_1118,SL1344_RS05820,-,OMA02167,OMA01718,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03412,crp,SL1344_3433,SL1344_RS17890,-,SALTS01718,dadX,SL1344_1730,SL1344_RS08995,sey:SL1344_1730,OMA03616,OMA01751,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS01718,dadX,SL1344_1730,SL1344_RS08995,sey:SL1344_1730,OMA04295,OMA01751,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS01718,dadX,SL1344_1730,SL1344_RS08995,sey:SL1344_1730,OMA04467,OMA01751,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01437,marA,SL1344_1449,SL1344_RS07555,-,SALTS01504,SL1344_1517,SL1344_1517,SL1344_RS07905,-,OMA04516,OMA01847,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS03572,dppB,SL1344_3595,SL1344_RS18705,sey:SL1344_3595,OMA02723,OMA01920,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS03570,dppD,SL1344_3593,SL1344_RS18695,sey:SL1344_3593,OMA02723,OMA02078,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS00650,SL1344_0654,SL1344_0654,SL1344_RS03360,sey:SL1344_0654,OMA04394,OMA02306,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS03881,rarD,SL1344_3909,SL1344_RS20335,-,OMA03507,OMA02492,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04495,arcA,SL1344_4525,SL1344_RS23585,-,SALTS01707,SL1344_1719,SL1344_1719,SL1344_RS08940,-,OMA03240,OMA02659,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS01707,SL1344_1719,SL1344_1719,SL1344_RS08940,-,OMA03346,OMA02659,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS01707,SL1344_1719,SL1344_1719,SL1344_RS08940,-,OMA03598,OMA02659,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02493,iscR,SL1344_2506,SL1344_RS13040,-,SALTS01707,SL1344_1719,SL1344_1719,SL1344_RS08940,-,OMA04316,OMA02659,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS01209,SL1344_1221,SL1344_1221,SL1344_RS06390,-,OMA04660,OMA02696,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS03422,nirC,SL1344_3443,SL1344_RS17940,sey:SL1344_3443,OMA03346,OMA02795,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS02213,SL1344_2223E,SL1344_2223E,SL1344_RS11570,-,OMA03346,OMA03007,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS01704,hyaC,SL1344_1716,SL1344_RS08925,sey:SL1344_1716,OMA03346,OMA03055,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS01064,SL1344_1073,SL1344_1073,SL1344_RS05595,-,OMA05046,OMA03087,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS00800,glnH,SL1344_0805,SL1344_RS04200,sey:SL1344_0805,OMA00842,OMA03141,collecTF,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,SALTS00800,glnH,SL1344_0805,SL1344_RS04200,sey:SL1344_0805,OMA02238,OMA03141,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS02217,napG,SL1344_2228,SL1344_RS11600,sey:SL1344_2228,OMA03346,OMA03322,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,OMA05381,OMA03346,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS04299,ytfE,SL1344_4332,SL1344_RS22580,-,OMA03346,OMA03456,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00489,cueR,SL1344_0492,SL1344_RS02540,-,SALTS01096,SL1344_1105,SL1344_1105,SL1344_RS05755,-,OMA04660,OMA03592,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS02214,napC,SL1344_2225,SL1344_RS11585,sey:SL1344_2225,OMA03346,OMA03631,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS03758,ccmA,SL1344_3785,SL1344_RS19660,sey:SL1344_3785,OMA03346,OMA03692,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01051,rutR,SL1344_1060,SL1344_RS05510,-,SALTS01358,SL1344_1369,SL1344_1369,SL1344_RS07140,-,OMA03617,OMA03729,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS01705,SL1344_1717,SL1344_1717,SL1344_RS08930,-,OMA03346,OMA03799,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS01065,SL1344_1074,SL1344_1074,SL1344_RS05600,-,OMA05046,OMA03965,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS02215,napB,SL1344_2226,SL1344_RS11590,sey:SL1344_2226,OMA03346,OMA04309,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00671,fur,SL1344_0675,SL1344_RS03500,-,SALTS00179,SL1344_0179,SL1344_0179,SL1344_RS00905,-,OMA04467,OMA04482,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04169,soxS,SL1344_4201,SL1344_RS21890,-,SALTS00179,SL1344_0179,SL1344_0179,SL1344_RS00905,-,OMA05145,OMA04482,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS00179,SL1344_0179,SL1344_0179,SL1344_RS00905,-,OMA05327,OMA04482,Exp(HT),Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS01706,hyaE,SL1344_1718,SL1344_RS08935,-,OMA03346,OMA04721,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02839,hilD,SL1344_2855,SL1344_RS14885,-,SALTS02767,stpA,SL1344_2783,SL1344_RS14495,-,OMA02238,OMA04748,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00889,lrp,SL1344_0897,SL1344_RS04660,-,SALTS02767,stpA,SL1344_2783,SL1344_RS14495,-,OMA04295,OMA04748,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02210,narP,SL1344_2222,SL1344_RS11540,-,SALTS03421,nirD,SL1344_3442,SL1344_RS17935,sey:SL1344_3442,OMA03346,OMA05144,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01158,phoP,SL1344_1169,SL1344_RS06080,-,SALTS02970,SL1344_2985,SL1344_2985,SL1344_RS15560,-,OMA03453,OMA05797,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02830,SL1344_2846,SL1344_2846,SL1344_RS14840,-,SALTS03093,SL1344_3108,SL1344_3108,SL1344_RS16210,sey:SL1344_3108,OMA03001,OMA01090,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00116,leuO,SL1344_0115,SL1344_RS00585,-,SALTS00034,SL1344_0034,SL1344_0034,SL1344_RS00170,-,OMA01895,OMA00651,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01263,ihfA,SL1344_1273,SL1344_RS06655,-,SALTS03639,SL1344_3663,SL1344_3663,SL1344_RS19055,sey:SL1344_3663,OMA05341,OMA01095,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS01687,chaA,SL1344_1699,SL1344_RS08840,sey:SL1344_1699,OMA03197,OMA01725,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS03407,SL1344_3428,SL1344_3428,SL1344_RS17865,-,OMA05046,OMA05247,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS02862,invF,SL1344_2878,SL1344_RS15005,-,SALTS01022,SL1344_1031,SL1344_1031,SL1344_RS05365,-,OMA03047,OMA06145,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS01680,SL1344_1692,SL1344_1692,SL1344_RS08805,sey:SL1344_1692,OMA03197,OMA00027,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS01488,fdnG,SL1344_1500,SL1344_RS07820,sey:SL1344_1500,OMA02723,OMA00061,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS01488,fdnG,SL1344_1500,SL1344_RS07820,sey:SL1344_1500,OMA03598,OMA00061,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00566,SL1344_0569,SL1344_0569,SL1344_RS02935,-,SALTS02639,SL1344_2651,SL1344_2651,SL1344_RS13810,-,OMA05046,OMA02871,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00116,leuO,SL1344_0115,SL1344_RS00585,-,SALTS01521,SL1344_1533,SL1344_1533,SL1344_RS07990,-,OMA01895,OMA05692,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03273,rpoN,SL1344_3292,SL1344_RS17150,-,SALTS01911,SL1344_1924,SL1344_1924,SL1344_RS09980,-,OMA00842,OMA05838,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00539,fimY,SL1344_0543,SL1344_RS02790,-,SALTS01256,SL1344_1266,SL1344_1266,SL1344_RS06620,sey:SL1344_1266,OMA03197,OMA01292,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04217,SL1344_4250,SL1344_4250,SL1344_RS22145,-,SALTS01256,SL1344_1266,SL1344_1266,SL1344_RS06620,sey:SL1344_1266,OMA05381,OMA01292,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS03694,SL1344_3717,SL1344_3717,SL1344_RS19325,-,OMA04394,OMA05023,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS03237,pnp,SL1344_3255,SL1344_RS16950,-,OMA05327,OMA00273,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01314,SL1344_1325,SL1344_1325,SL1344_RS06910,-,SALTS03821,rbsD,SL1344_3848,SL1344_RS19980,sey:SL1344_3848,OMA03568,OMA04644,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04196,pmrA,SL1344_4229,SL1344_RS22035,-,SALTS01911,SL1344_1924,SL1344_1924,SL1344_RS09980,-,OMA03507,OMA05838,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00805,mntR,SL1344_0810,SL1344_RS04225,-,SALTS01911,SL1344_1924,SL1344_1924,SL1344_RS09980,-,OMA04394,OMA05838,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS03338,fis,SL1344_3358,SL1344_RS17485,-,SALTS01911,SL1344_1924,SL1344_1924,SL1344_RS09980,-,OMA05327,OMA05838,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01579,fnr,SL1344_1591,SL1344_RS08285,-,SALTS02219,napD,SL1344_2230,SL1344_RS11610,sey:SL1344_2230,OMA02723,OMA05526,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00751,modE,SL1344_0756,SL1344_RS03945,-,SALTS02219,napD,SL1344_2230,SL1344_RS11610,sey:SL1344_2230,OMA02954,OMA05526,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS01683,narL,SL1344_1695,SL1344_RS08820,-,SALTS02219,napD,SL1344_2230,SL1344_RS11610,sey:SL1344_2230,OMA03598,OMA05526,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04448,SL1344_4478,SL1344_4478,SL1344_RS23330,-,SALTS02226,SL1344_2237,SL1344_2237,SL1344_RS11645,sey:SL1344_2237,OMA03186,OMA01573,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS00565,SL1344_0568,SL1344_0568,SL1344_RS02930,-,SALTS04448,SL1344_4478,SL1344_4478,SL1344_RS23330,-,OMA03830,OMA03186,Salm,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04448,SL1344_4478,SL1344_4478,SL1344_RS23330,-,SALTS01845,flhC,SL1344_1859,SL1344_RS09625,-,OMA03186,OMA03791,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
SALTS04448,SL1344_4478,SL1344_4478,SL1344_RS23330,-,SALTS01846,flhD,SL1344_1860,SL1344_RS09630,-,OMA03186,OMA05031,RegulonDB,Salmonella_typhimurium_SL1344,Regulatory,-,-
