# file_a	file_b
# a	b	evalue_ab	bitscore_ab	evalue_ba	bitscore_ba
# FN424405.1.fasta	SL1344_combined.fasta
# 0	1524	0	1524
STMMW_16481	SL1344_1583	2.28e-180	627	2.17e-180	627
STMMW_16491	SL1344_1584	6.69e-104	372	6.46e-104	372
STMMW_16501	SL1344_1585	0.0	1729	0.0	1729
STMMW_16511	SL1344_1586	0.0	2538	0.0	2538
STMMW_16521	SL1344_1587	0.0	1818	0.0	1818
STMMW_16531	SL1344_1588	0.0	2134	0.0	2134
STMMW_16541	SL1344_1589	0.0	1042	0.0	1042
STMMW_16551	SL1344_1590	0.0	953	0.0	953
STMMW_16561	SL1344_1591	0.0	1391	0.0	1391
STMMW_16571	SL1344_1592	0.0	1751	0.0	1751
STMMW_16581	SL1344_1593	8.33e-134	472	7.92e-134	472
STMMW_16591	SL1344_1594	0.0	1906	0.0	1906
STMMW_16601	SL1344_1595	0.0	1114	0.0	1114
STMMW_16611	SL1344_1596	0.0	1269	0.0	1269
STMMW_16621	SL1344_1597	0.0	1031	0.0	1031
STMMW_16631	SL1344_1598	0.0	1530	0.0	1530
STMMW_16641	SL1344_1599	0.0	3657	0.0	3657
STMMW_16651	SL1344_1600	0.0	1563	0.0	1563
STMMW_16661	SL1344_1601	0.0	1568	0.0	1568
STMMW_16671	SL1344_1602	0.0	2050	0.0	2050
STMMW_16681	SL1344_1603	8.33e-134	472	7.92e-134	472
STMMW_16691	SL1344_1604	0.0	1081	0.0	1081
STMMW_16701	SL1344_1605	0.0	1319	0.0	1319
STMMW_16711	SL1344_1606	0.0	1607	0.0	1607
STMMW_16721	SL1344_1607	0.0	1674	0.0	1674
STMMW_16731	SL1344_1608	0.0	1718	0.0	1718
STMMW_16741	SL1344_1609	0.0	2981	0.0	2981
STMMW_16751	SL1344_1610	0.0	1347	0.0	1347
STMMW_16761	SL1344_1611	0.0	1779	0.0	1779
STMMW_16771	SL1344_1612	0.0	937	0.0	937
STMMW_16781	SL1344_1613	0.0	2848	0.0	2848
STMMW_16791	SL1344_1614	0.0	1962	0.0	1962
STMMW_16801	SL1344_1615	0.0	2593	0.0	2593
STMMW_16811	SL1344_1616	4.63e-167	582	4.41e-167	582
STMMW_16821	SL1344_1617	7.25e-114	405	6.90e-114	405
STMMW_16831	SL1344_1618	0.0	665	0.0	665
STMMW_16841	SL1344_1619	3.45e-117	416	3.28e-117	416
STMMW_16851	SL1344_1620	0.0	1236	0.0	1236
STMMW_16861	SL1344_1621	0.0	1812	0.0	1812
STMMW_16871	SL1344_1622	0.0	3048	0.0	3048
STMMW_16881	SL1344_1623	0.0	1469	0.0	1469
STMMW_16891	SL1344_1624	0.0	1646	0.0	1646
STMMW_16901	SL1344_1625	0.0	1834	0.0	1834
STMMW_16911	SL1344_1626	0.0	1491	0.0	1491
STMMW_16921	SL1344_1627	0.0	1308	0.0	1308
STMMW_16931	SL1344_1628	0.0	2532	0.0	2532
STMMW_16941	SL1344_1629	2.81e-92	333	2.67e-92	333
STMMW_16951	SL1344_1630	4.46e-157	549	4.24e-157	549
STMMW_16961	SL1344_1631	0.0	1458	0.0	1458
STMMW_16971	SL1344_1632	0.0	2095	0.0	2095
STMMW_16981	SL1344_1633	0.0	3574	0.0	3574
STMMW_16991	SL1344_1634	0.0	3663	0.0	3663
STMMW_17001	SL1344_1636	0.0	1391	0.0	1391
STMMW_17011	SL1344_1638	1.03e-173	604	9.79e-174	604
STMMW_17021	SL1344_1639	0.0	1363	0.0	1363
STMMW_17031	SL1344_1640	0.0	2056	0.0	2056
STMMW_17041	SL1344_1641	9.83e-164	571	9.34e-164	571
STMMW_17051	SL1344_1642	0.0	1413	0.0	1413
STMMW_17061	SL1344_1643	0.0	1092	0.0	1092
STMMW_17071	SL1344_1644	0.0	4942	0.0	4942
STMMW_17081	SL1344_1645	0.0	1801	0.0	1801
STMMW_17101	SL1344_1646	0.0	4793	0.0	4793
STMMW_17111	SL1344_1647	3.83e-132	466	3.64e-132	466
STMMW_17121	SL1344_1648	0.0	1934	0.0	1934
STMMW_17131	SL1344_1649	0.0	1408	0.0	1408
STMMW_17141	SL1344_1650	0.0	1092	0.0	1092
STMMW_17151	SL1344_1651	0.0	1618	0.0	1618
STMMW_17161	SL1344_1652	0.0	1147	0.0	1147
STMMW_17171	SL1344_1653	0.0	1629	0.0	1629
STMMW_17181	SL1344_1654	0.0	2887	0.0	2887
STMMW_17191	SL1344_1655	0.0	2948	0.0	2948
STMMW_17201	SL1344_1656	0.0	2510	0.0	2510
STMMW_17211	SL1344_1657	0.0	2200	0.0	2200
STMMW_17221	SL1344_1658	0.0	1491	0.0	1491
STMMW_17231	SL1344_1659	6.15e-94	339	5.85e-94	339
STMMW_17241	SL1344_1660	0.0	931	0.0	931
STMMW_17251	SL1344_1661	0.0	937	0.0	937
STMMW_17261	SL1344_1662	0.0	1624	0.0	1624
STMMW_17271	SL1344_1663	0.0	1181	0.0	1181
STMMW_17281	SL1344_1664	0.0	749	0.0	749
STMMW_17291	SL1344_1665	0.0	1375	0.0	1375
STMMW_17301	SL1344_1666	0.0	998	0.0	998
STMMW_17311	SL1344_1667	0.0	743	0.0	743
STMMW_17321	SL1344_1668	0.0	1347	0.0	1347
STMMW_17331	SL1344_1669	4.41e-157	549	4.20e-157	549
STMMW_17341	SL1344_1670	0.0	2699	0.0	2699
STMMW_17351	SL1344_1671	2.23e-175	610	2.12e-175	610
STMMW_17361	SL1344_1672	0.0	1447	0.0	1447
STMMW_17371	SL1344_1673	0.0	1857	0.0	1857
STMMW_17381	SL1344_1674	0.0	1862	0.0	1862
STMMW_17391	SL1344_1675	0.0	1679	0.0	1679
STMMW_17401	SL1344_1676	0.0	1701	0.0	1701
STMMW_17411	SL1344_1677	0.0	3014	0.0	3014
STMMW_17421	SL1344_1678	4.63e-167	582	4.41e-167	582
STMMW_17431	SL1344_1679	0.0	1197	0.0	1197
STMMW_17441	SL1344_1680	0.0	4948	0.0	4948
STMMW_17451	SL1344_1681	0.0	1142	0.0	1142
STMMW_17461	SL1344_1682	0.0	765	0.0	765
STMMW_17471	SL1344_1683	0.0	1679	0.0	1679
STMMW_17481	SL1344_1684	0.0	1873	0.0	1873
STMMW_17491	SL1344_1685	0.0	1674	0.0	1674
STMMW_17501	SL1344_1686	0.0	848	0.0	848
STMMW_17511	SL1344_1687	0.0	1557	0.0	1557
STMMW_17521	SL1344_1688	0.0	2721	0.0	2721
STMMW_17531	SL1344_1689	0.0	1253	0.0	1253
STMMW_17541	SL1344_1690	0.0	1314	0.0	1314
STMMW_17551	SL1344_1691	0.0	2832	0.0	2832
STMMW_17561	SL1344_1692	0.0	6914	0.0	6914
STMMW_17571	SL1344_1693	0.0	2582	0.0	2582
STMMW_17581	SL1344_1694	0.0	3319	0.0	3319
STMMW_17591	SL1344_1695	0.0	1203	0.0	1203
STMMW_17601	SL1344_1696	0.0	2632	0.0	2632
STMMW_17611	SL1344_1697	0.0	654	0.0	654
STMMW_17621	SL1344_1698	1.64e-120	427	1.56e-120	427
STMMW_17631	SL1344_1699	0.0	2034	0.0	2034
STMMW_17641	SL1344_1700	0.0	1580	0.0	1580
STMMW_17651	SL1344_1701	0.0	1496	0.0	1496
STMMW_17661	SL1344_1702	0.0	721	0.0	721
STMMW_17671	SL1344_1703	0.0	1541	0.0	1541
STMMW_17681	SL1344_1704	0.0	2001	0.0	2001
STMMW_17691	SL1344_1705	0.0	2322	0.0	2322
STMMW_17701	SL1344_1706	0.0	1153	0.0	1153
STMMW_17711	SL1344_1707	0.0	1574	0.0	1574
STMMW_17721	SL1344_1708	0.0	1751	0.0	1751
STMMW_17731	SL1344_1709	0.0	3070	0.0	3070
STMMW_17741	SL1344_1710	4.18e-147	516	3.98e-147	516
STMMW_17751	SL1344_1711	0.0	1081	0.0	1081
STMMW_17761	SL1344_1712	0.0	2017	0.0	2017
STMMW_17771	SL1344_1713	0.0	2338	0.0	2338
STMMW_17781	SL1344_1714	0.0	2067	0.0	2067
STMMW_17791	SL1344_1715	0.0	3314	0.0	3314
STMMW_17801	SL1344_1716	0.0	1352	0.0	1352
STMMW_17811	SL1344_1717	0.0	1103	0.0	1103
STMMW_17821	SL1344_1718	0.0	749	0.0	749
STMMW_17831	SL1344_1719	0.0	1568	0.0	1568
STMMW_17841	SL1344_1720	0.0	2854	0.0	2854
STMMW_17851	SL1344_1721	0.0	2100	0.0	2100
STMMW_17871	SL1344_1723	0.0	2449	0.0	2449
STMMW_17881	SL1344_1724	0.0	3164	0.0	3164
STMMW_17891	SL1344_1725	8.33e-134	472	7.92e-134	472
STMMW_17901	SL1344_1726	0.0	1358	0.0	1358
STMMW_17911	SL1344_1727	0.0	1131	0.0	1131
STMMW_17921	SL1344_1728	0.0	1690	0.0	1690
STMMW_17931	SL1344_1729	0.0	3203	0.0	3203
STMMW_17941	SL1344_1730	0.0	1978	0.0	1978
STMMW_17951	SL1344_1731	0.0	2394	0.0	2394
STMMW_17961	SL1344_1732	0.0	2820	0.0	2820
STMMW_17971	SL1344_1733	0.0	1330	0.0	1330
STMMW_17981	SL1344_1734	0.0	2854	0.0	2854
STMMW_17991	SL1344_1735	0.0	981	0.0	981
STMMW_18001	SL1344_1736	0.0	632	0.0	632
STMMW_18011	SL1344_1737	5.85e-89	322	5.56e-89	322
STMMW_18021	SL1344_1738	4.61e-69	255	4.38e-69	255
STMMW_18031	SL1344_1739	0.0	854	0.0	854
STMMW_18041	SL1344_1740	0.0	1219	0.0	1219
STMMW_18051	SL1344_1741	4.85e-177	616	4.61e-177	616
STMMW_18061	SL1344_1742	0.0	1308	0.0	1308
STMMW_18071	SL1344_1743	0.0	1502	0.0	1502
STMMW_18081	SL1344_1744	1.87e-140	494	1.78e-140	494
STMMW_18091	SL1344_1745	0.0	2084	0.0	2084
STMMW_18101	SL1344_1747	0.0	3114	0.0	3114
STMMW_18111	SL1344_1748	0.0	1075	0.0	1075
STMMW_18121	SL1344_1749	0.0	1286	0.0	1286
STMMW_18131	SL1344_1750	0.0	3530	0.0	3530
STMMW_18141	SL1344_1751	0.0	638	0.0	638
STMMW_18151	SL1344_1752	2.81e-92	333	2.67e-92	333
STMMW_18161	SL1344_1753	0.0	2521	0.0	2521
STMMW_18171	SL1344_1754	0.0	1070	0.0	1070
STMMW_18181	SL1344_1755	0.0	2521	0.0	2521
STMMW_18191	SL1344_1756	0.0	2959	0.0	2959
STMMW_18201	SL1344_1757	0.0	2881	0.0	2881
STMMW_18221	SL1344_1759	0.0	1790	0.0	1790
STMMW_18231	SL1344_1760	0.0	1480	0.0	1480
STMMW_18241	SL1344_1761	0.0	1591	0.0	1591
STMMW_18251	SL1344_1762	0.0	848	0.0	848
STMMW_18261	SL1344_1763	0.0	1048	0.0	1048
STMMW_18271	SL1344_1764	0.0	1496	0.0	1496
STMMW_18281	SL1344_1765	0.0	3225	0.0	3225
STMMW_18291	SL1344_1766	6.97e-109	388	6.63e-109	388
STMMW_18301	SL1344_1770	7.91e-124	438	7.52e-124	438
STMMW_18311	SL1344_1771	0.0	1463	0.0	1463
STMMW_18321	SL1344_1772	0.0	2538	0.0	2538
STMMW_18331	SL1344_1773	0.0	1629	0.0	1629
STMMW_18341	SL1344_1774	0.0	3784	0.0	3784
STMMW_18351	SL1344_1775	0.0	1269	0.0	1269
STMMW_18361	SL1344_1776	0.0	1081	0.0	1081
STMMW_18371	SL1344_1777	0.0	2372	0.0	2372
STMMW_18381	SL1344_1778	0.0	4865	0.0	4865
STMMW_18391	SL1344_1779	0.0	2660	0.0	2660
STMMW_18401	SL1344_1780	1.70e-125	444	1.62e-125	444
STMMW_18411	SL1344_1781	6.40e-99	355	6.12e-99	355
STMMW_18421	SL1344_1782	0.0	1203	0.0	1203
STMMW_18431	SL1344_1783	5.55e-84	305	5.27e-84	305
STMMW_18441	SL1344_1784	0.0	1336	0.0	1336
STMMW_18451	SL1344_1785	0.0	732	0.0	732
STMMW_18471	SL1344_1786	0.0	881	0.0	881
STMMW_18481	SL1344_1787	0.0	776	0.0	776
STMMW_18491	SL1344_1788	1.89e-140	494	1.80e-140	494
STMMW_18511	SL1344_1789	5.46e-131	462	4.67e-131	462
STMMW_18521	SL1344_1790	0.0	2172	0.0	2172
STMMW_18531	SL1344_1791	0.0	682	0.0	682
STMMW_18541	SL1344_1807	0.0	649	0.0	649
STMMW_18551	SL1344_1808	0.0	1618	0.0	1618
STMMW_18561	SL1344_1809	0.0	693	0.0	693
STMMW_18571	SL1344_1810	1.64e-120	427	1.56e-120	427
STMMW_18581	SL1344_1811	0.0	1214	0.0	1214
STMMW_18591	SL1344_1812	0.0	1291	0.0	1291
STMMW_18601	SL1344_1813	0.0	3790	0.0	3790
STMMW_18611	SL1344_1814	0.0	1219	0.0	1219
STMMW_18621	SL1344_1815	0.0	654	0.0	654
STMMW_18631	SL1344_1816	9.34e-154	538	8.89e-154	538
STMMW_18641	SL1344_1817	0.0	2178	0.0	2178
STMMW_18651	SL1344_1818	0.0	1186	0.0	1186
STMMW_18661	SL1344_1819	0.0	3347	0.0	3347
STMMW_18671	SL1344_1820	0.0	2726	0.0	2726
STMMW_18681	SL1344_1821	0.0	1607	0.0	1607
STMMW_18691	SL1344_1822	0.0	2665	0.0	2665
STMMW_18701	SL1344_1823	0.0	1796	0.0	1796
STMMW_18711	SL1344_1824	0.0	2438	0.0	2438
STMMW_18721	SL1344_1825	0.0	1851	0.0	1851
STMMW_18731	SL1344_1826	0.0	1397	0.0	1397
STMMW_18741	SL1344_1827	0.0	1452	0.0	1452
STMMW_18751	SL1344_1828	0.0	1718	0.0	1718
STMMW_18761	SL1344_1829	0.0	1131	0.0	1131
STMMW_18771	SL1344_1830	0.0	1799	0.0	1799
STMMW_18791	SL1344_1830A	0.0	758	0.0	758
STMMW_18801	SL1344_1832	0.0	1109	0.0	1109
STMMW_18811	SL1344_1833	0.0	965	0.0	965
STMMW_18821	SL1344_1834	0.0	1369	0.0	1369
STMMW_18831	SL1344_1835	0.0	837	0.0	837
STMMW_18841	SL1344_1836	0.0	3275	0.0	3275
STMMW_18851	SL1344_1837	0.0	1048	0.0	1048
STMMW_18861	SL1344_1838	0.0	1513	0.0	1513
STMMW_18871	SL1344_1839	0.0	732	0.0	732
STMMW_18881	SL1344_1840	0.0	1375	0.0	1375
STMMW_18891	SL1344_1841	0.0	1790	0.0	1790
STMMW_18901	SL1344_1842	0.0	1375	0.0	1375
STMMW_18911	SL1344_1843	0.0	1053	0.0	1053
STMMW_18921	SL1344_1844	0.0	3203	0.0	3203
STMMW_18931	SL1344_1845	0.0	3458	0.0	3458
STMMW_18941	SL1344_1846	0.0	2106	0.0	2106
STMMW_18951	SL1344_1847	0.0	726	0.0	726
STMMW_18961	SL1344_1848	0.0	3834	0.0	3834
STMMW_18971	SL1344_1849	0.0	2122	0.0	2122
STMMW_18981	SL1344_1850	0.0	1192	0.0	1192
STMMW_18991	SL1344_1851	0.0	721	0.0	721
STMMW_19001	SL1344_1852	0.0	1940	0.0	1940
STMMW_19011	SL1344_1853	0.0	1602	0.0	1602
STMMW_19021	SL1344_1854	0.0	3070	0.0	3070
STMMW_19031	SL1344_1855	0.0	931	0.0	931
STMMW_19041	SL1344_1856	0.0	3718	0.0	3718
STMMW_19051	SL1344_1857	0.0	1718	0.0	1718
STMMW_19061	SL1344_1858	0.0	1535	0.0	1535
STMMW_19071	SL1344_1859	0.0	1070	0.0	1070
STMMW_19081	SL1344_1860	0.0	649	0.0	649
STMMW_19101	SL1344_1861	0.0	793	0.0	793
STMMW_19111	SL1344_1862	0.0	2627	0.0	2627
STMMW_19121	SL1344_1863	0.0	1480	0.0	1480
STMMW_19131	SL1344_1864	0.0	1031	0.0	1031
STMMW_19141	SL1344_1865	0.0	926	0.0	926
STMMW_19151	SL1344_1866	0.0	1181	0.0	1181
STMMW_19161	SL1344_1867	1.05e-178	621	1.00e-178	621
STMMW_19171	SL1344_1868	0.0	920	0.0	920
STMMW_19181	SL1344_1869	1.70e-125	444	1.62e-125	444
STMMW_19191	SL1344_1870	0.0	2239	0.0	2239
STMMW_19201	SL1344_1871	0.0	1230	0.0	1230
STMMW_19211	SL1344_1872	4.86e-162	566	4.30e-162	566
STMMW_19221	SL1344_1873	0.0	2639	0.0	2639
STMMW_19231	SL1344_1874	4.85e-177	616	4.61e-177	616
STMMW_19232	SL1344_1874A	7.18e-62	231	6.76e-62	231
STMMW_19241	SL1344_1875	0.0	1014	0.0	1014
STMMW_19251	SL1344_1876	0.0	3386	0.0	3386
STMMW_19261	SL1344_1877	0.0	1214	0.0	1214
STMMW_19281	SL1344_1878	3.45e-117	416	3.28e-117	416
STMMW_19291	SL1344_1879	0.0	1336	0.0	1336
STMMW_19301	SL1344_1880	0.0	1386	0.0	1386
STMMW_19311	SL1344_1881	0.0	1236	0.0	1236
STMMW_19321	SL1344_1882	0.0	1823	0.0	1823
STMMW_19331	SL1344_1883	0.0	1480	0.0	1480
STMMW_19341	SL1344_1884	0.0	1020	0.0	1020
STMMW_19351	SL1344_1885	0.0	1330	0.0	1330
STMMW_19361	SL1344_0885	0.0	848	0.0	848
STMMW_19361	SL1344_1746	0.0	848	0.0	848
STMMW_19361	SL1344_2434	0.0	848	0.0	848
STMMW_19361	SL1344_3267	0.0	848	0.0	848
STMMW_19361	SL1344_3446	0.0	848	0.0	848
STMMW_19371	SL1344_1887	0.0	2222	0.0	2222
STMMW_19381	SL1344_1888	0.0	2748	0.0	2748
STMMW_19401	SL1344_1889	0.0	2593	0.0	2593
STMMW_19411	SL1344_1890	0.0	754	0.0	754
STMMW_19421	SL1344_1891	0.0	682	0.0	682
STMMW_19431	SL1344_1892	0.0	2743	0.0	2743
STMMW_19441	SL1344_1893	0.0	760	0.0	760
STMMW_19451	SL1344_1894	0.0	2338	0.0	2338
STMMW_19461	SL1344_1895	3.58e-122	433	3.40e-122	433
STMMW_19471	SL1344_1896	0.0	715	0.0	715
STMMW_19481	SL1344_1897	4.63e-167	582	4.41e-167	582
STMMW_19491	SL1344_1898	0.0	3109	0.0	3109
STMMW_19501	SL1344_1899	0.0	1840	0.0	1840
STMMW_19511	SL1344_1900	0.0	1308	0.0	1308
STMMW_19521	SL1344_1901	0.0	2532	0.0	2532
STMMW_19531	SL1344_1902	0.0	821	0.0	821
STMMW_19541	SL1344_1903	0.0	2250	0.0	2250
STMMW_19551	SL1344_1904	0.0	865	0.0	865
STMMW_19561	SL1344_1905	0.0	1857	0.0	1857
STMMW_19571	SL1344_1906	0.0	765	0.0	765
STMMW_19581	SL1344_1907	0.0	699	0.0	699
STMMW_19591	SL1344_1908	0.0	1358	0.0	1358
STMMW_19601	SL1344_1909	4.07e-142	499	3.87e-142	499
STMMW_19611	SL1344_1910	0.0	1469	0.0	1469
STMMW_19621	SL1344_1911	0.0	1147	0.0	1147
STMMW_19631	SL1344_1912	1.42e-100	361	1.33e-100	361
STMMW_19641	SL1344_1913	7.53e-119	422	7.16e-119	422
STMMW_19651	SL1344_1914	0.0	1502	0.0	1502
STMMW_19661	SL1344_1915	0.0	3158	0.0	3158
STMMW_19671	SL1344_1916	1.82e-95	344	1.28e-95	344
STMMW_19681	SL1344_1917	0.0	1685	0.0	1685
STMMW_19691	SL1344_1918	0.0	1701	0.0	1701
STMMW_19701	SL1344_1919	0.0	870	0.0	870
STMMW_19711	SL1344_1920	0.0	2643	0.0	2643
STMMW_19721	SL1344_1921	0.0	1286	0.0	1286
STMMW_19731	SL1344_1922	9.59e-159	555	9.12e-159	555
STMMW_19741	SL1344_1923	0.0	2169	0.0	2169
STMMW_19751	SL1344_1924	1.52e-110	394	1.45e-110	394
STMMW_19761	SL1344_1925	0.0	2344	0.0	2344
STMMW_19781	SL1344_1926	0.0	776	0.0	776
STMMW_19791	SL1344_1927	2.53e-82	300	2.40e-82	300
STMMW_19801	SL1344_1927A	3.70e-127	449	3.52e-127	449
STMMW_19811	SL1344_1927B	6.51e-99	355	6.12e-99	355
STMMW_19812	SL1344_1928	0.0	1862	0.0	1862
STMMW_19831	SL1344_1929	0.0	1053	0.0	1053
STMMW_19841	SL1344_1930	0.0	2881	0.0	2881
STMMW_19851	SL1344_1931	0.0	1086	0.0	1086
STMMW_19861	SL1344_1932	0.0	959	0.0	959
STMMW_19871	SL1344_1933	0.0	1009	0.0	1009
STMMW_19881	SL1344_1934	0.0	765	0.0	765
STMMW_19891	SL1344_1935	0.0	987	0.0	987
STMMW_19901	SL1344_1936	0.0	1956	0.0	1956
STMMW_19911	SL1344_1937	0.0	2477	0.0	2477
STMMW_19921	SL1344_1938	0.0	3563	0.0	3563
STMMW_19932	SL1344_1939	1.03e-173	604	9.79e-174	604
STMMW_19941	SL1344_1940	0.0	660	0.0	660
STMMW_19951	SL1344_1941	0.0	2765	0.0	2765
STMMW_19961	SL1344_1942	0.0	1037	0.0	1037
STMMW_19971	SL1344_1943	0.0	854	0.0	854
STMMW_19981	SL1344_1944	0.0	749	0.0	749
STMMW_19991	SL1344_1945	4.74e-172	599	4.51e-172	599
STMMW_20001	SL1344_1947	0.0	2228	0.0	2228
STMMW_20011	SL1344_1948	0.0	1203	0.0	1203
STMMW_20021	SL1344_1949	0.0	2061	0.0	2061
STMMW_20031	SL1344_1950	0.0	3203	0.0	3203
STMMW_20041	SL1344_1951	0.0	915	0.0	915
STMMW_20051	SL1344_1952	0.0	649	0.0	649
STMMW_20061	SL1344_1953	2.08e-160	560	1.98e-160	560
STMMW_20071	SL1344_1954	0.0	776	0.0	776
STMMW_20081	SL1344_1955	0.0	898	0.0	898
STMMW_20101	SL1344_1956	0.0	1136	0.0	1136
STMMW_20111	SL1344_1957	0.0	638	0.0	638
STMMW_20131	SL1344_1958	0.0	665	0.0	665
STMMW_20141	SL1344_1959	0.0	1153	0.0	1153
STMMW_20151	SL1344_1960	0.0	1829	0.0	1829
STMMW_20171	SL1344_1961	0.0	1591	0.0	1591
STMMW_20191	SL1344_1962	0.0	1652	0.0	1652
STMMW_20201	SL1344_1963	0.0	893	0.0	893
STMMW_20211	SL1344_1964	0.0	1513	0.0	1513
STMMW_20221	SL1344_1965	0.0	2139	0.0	2139
STMMW_20231	SL1344_1966	0.0	1026	0.0	1026
STMMW_20241	SL1344_1967	0.0	1286	0.0	1286
STMMW_20251	SL1344_1968	0.0	987	0.0	987
STMMW_20261	SL1344_1969	0.0	1530	0.0	1530
STMMW_20271	SL1344_1970	0.0	998	0.0	998
STMMW_20291	SL1344_1971	0.0	953	0.0	953
STMMW_20301	SL1344_1972	0.0	1142	0.0	1142
STMMW_20311	SL1344_1973	0.0	1541	0.0	1541
STMMW_20321	SL1344_1974	0.0	1053	0.0	1053
STMMW_20331	SL1344_1975	3.70e-127	449	3.52e-127	449
STMMW_20341	SL1344_1976	0.0	1829	0.0	1829
STMMW_20351	SL1344_1977	0.0	1474	0.0	1474
STMMW_20361	SL1344_1979	0.0	876	0.0	876
STMMW_20371	SL1344_1981	0.0	1291	0.0	1291
STMMW_20381	SL1344_1982	0.0	3579	0.0	3579
STMMW_20391	SL1344_1983	0.0	3197	0.0	3197
STMMW_20401	SL1344_1985	8.33e-134	472	7.92e-134	472
STMMW_20411	SL1344_1986	0.0	2687	0.0	2687
STMMW_20431	SL1344_1987	1.03e-173	604	9.79e-174	604
STMMW_20441	SL1344_1988	0.0	715	0.0	715
STMMW_20451	SL1344_1990	0.0	2693	0.0	2693
STMMW_20461	SL1344_1991	0.0	1718	0.0	1718
STMMW_20471	SL1344_1992	0.0	1978	0.0	1978
STMMW_20481	SL1344_1993	0.0	1375	0.0	1375
STMMW_20491	SL1344_1994	0.0	1009	0.0	1009
STMMW_20501	SL1344_1995	0.0	2809	0.0	2809
STMMW_20511	SL1344_1996	0.0	1507	0.0	1507
STMMW_20521	SL1344_1997	0.0	1253	0.0	1253
STMMW_20531	SL1344_1998	4.23e-147	516	4.02e-147	516
STMMW_20541	SL1344_1999	0.0	1363	0.0	1363
STMMW_20551	SL1344_2000	0.0	1319	0.0	1319
STMMW_20561	SL1344_2001	0.0	1469	0.0	1469
STMMW_20571	SL1344_2002	0.0	1463	0.0	1463
STMMW_20581	SL1344_2003	0.0	1341	0.0	1341
STMMW_20591	SL1344_2004	0.0	1951	0.0	1951
STMMW_20601	SL1344_2005	0.0	1430	0.0	1430
STMMW_20611	SL1344_2006	0.0	1070	0.0	1070
STMMW_20621	SL1344_2007	0.0	1120	0.0	1120
STMMW_20631	SL1344_2008	0.0	2095	0.0	2095
STMMW_20641	SL1344_2009	0.0	1170	0.0	1170
STMMW_20651	SL1344_2010	0.0	1773	0.0	1773
STMMW_20661	SL1344_2011	0.0	2549	0.0	2549
STMMW_20671	SL1344_2012	0.0	1413	0.0	1413
STMMW_20681	SL1344_2013	0.0	1469	0.0	1469
STMMW_20691	SL1344_2014	1.98e-150	527	1.88e-150	527
STMMW_20701	SL1344_2015	0.0	1297	0.0	1297
STMMW_20711	SL1344_2016	0.0	3075	0.0	3075
STMMW_20721	SL1344_2017	0.0	1247	0.0	1247
STMMW_20731	SL1344_2018	0.0	965	0.0	965
STMMW_20741	SL1344_2019	0.0	3386	0.0	3386
STMMW_20751	SL1344_2020	0.0	649	0.0	649
STMMW_20761	SL1344_2022	0.0	887	0.0	887
STMMW_20771	SL1344_2023	0.0	1164	0.0	1164
STMMW_20781	SL1344_2024	0.0	909	0.0	909
STMMW_20791	SL1344_2025	1.92e-145	510	1.83e-145	510
STMMW_20801	SL1344_2026	0.0	1868	0.0	1868
STMMW_20811	SL1344_2027	0.0	2577	0.0	2577
STMMW_20821	SL1344_2028	0.0	2056	0.0	2056
STMMW_20831	SL1344_2029	0.0	2505	0.0	2505
STMMW_20841	SL1344_2030	0.0	1026	0.0	1026
STMMW_20851	SL1344_2031	0.0	649	0.0	649
STMMW_20861	SL1344_2032	0.0	837	0.0	837
STMMW_20871	SL1344_2033	0.0	2244	0.0	2244
STMMW_20881	SL1344_2034	0.0	1668	0.0	1668
STMMW_20891	SL1344_2035	1.05e-178	621	1.00e-178	621
STMMW_20901	SL1344_2036	0.0	1956	0.0	1956
STMMW_20911	SL1344_2037	0.0	865	0.0	865
STMMW_20921	SL1344_2038	0.0	2167	0.0	2167
STMMW_20931	SL1344_2039	0.0	1413	0.0	1413
STMMW_20941	SL1344_2040	0.0	1070	0.0	1070
STMMW_20951	SL1344_2041	0.0	4205	0.0	4205
STMMW_20961	SL1344_2042	9.42e-51	195	7.23e-51	195
STMMW_20971	SL1344_2043	0.0	4333	0.0	4333
STMMW_20981	SL1344_2044	0.0	2643	0.0	2643
STMMW_20991	SL1344_2045	0.0	2521	0.0	2521
STMMW_21001	SL1344_2046	0.0	1685	0.0	1685
STMMW_21011	SL1344_2047	0.0	1519	0.0	1519
STMMW_21021	SL1344_2048	0.0	1657	0.0	1657
STMMW_21031	SL1344_2049	0.0	2410	0.0	2410
STMMW_21041	SL1344_2050	0.0	1995	0.0	1995
STMMW_21051	SL1344_2051	0.0	1973	0.0	1973
STMMW_21061	SL1344_2052	0.0	1098	0.0	1098
STMMW_21071	SL1344_2053	0.0	1363	0.0	1363
STMMW_21081	SL1344_2054	0.0	1435	0.0	1435
STMMW_21091	SL1344_2055	0.0	1131	0.0	1131
STMMW_21101	SL1344_2056	0.0	1818	0.0	1818
STMMW_21111	SL1344_2057	0.0	2156	0.0	2156
STMMW_21121	SL1344_2058	0.0	2599	0.0	2599
STMMW_21131	SL1344_2059	0.0	2643	0.0	2643
STMMW_21141	SL1344_2060	0.0	2649	0.0	2649
STMMW_21151	SL1344_2061	0.0	2660	0.0	2660
STMMW_21161	SL1344_2062	0.0	1746	0.0	1746
STMMW_21171	SL1344_2063	0.0	1962	0.0	1962
STMMW_21181	SL1344_2064	0.0	1851	0.0	1851
