# s1480_old_locus-2.fa,SL1344_combined.fasta,evalue_ab,bitscore_ab,evalue_ba,bitscore_ba
STM14_3388,SL1344_2791,3.82E-127,449,3.61E-127,449
STM14_3389,SL1344_2792,0,754,0,754
STM14_3390,SL1344_2793,0,3956,0,3956
STM14_3391,SL1344_2794,0,1773,0,1773
STM14_3392,SL1344_2795,0,2222,0,2222
STM14_3393,SL1344_2796,0,1962,0,1962
STM14_3395,SL1344_2797,0,1840,0,1840
STM14_3397,SL1344_2798,0,2189,0,2189
STM14_3399,SL1344_2799,0,976,0,976
STM14_3400,SL1344_2800,0,2167,0,2167
STM14_3401,SL1344_2801,0,2843,0,2843
STM14_3402,SL1344_2802,0,2532,0,2532
STM14_3403,SL1344_2803,0,953,0,953
STM14_3404,SL1344_2804,0,2876,0,2876
STM14_3405,SL1344_2805,0,787,0,787
STM14_3412,SL1344_2806,0,1048,0,1048
STM14_3413,SL1344_2807,1.37E-95,344,1.29E-95,344
STM14_3416,SL1344_2808,0,4859,0,4859
STM14_3417,SL1344_2809,0,926,0,926
STM14_3418,SL1344_2810,0,1962,0,1962
STM14_3420,SL1344_2811,0,920,0,920
STM14_3422,SL1344_2812,0,1995,0,1995
STM14_3423,SL1344_2813,0,1042,0,1042
STM14_3424,SL1344_2814,0,1796,0,1796
STM14_3425,SL1344_2815,0,671,0,671
STM14_3426,SL1344_2816,0,1441,0,1441
STM14_3428,SL1344_2817,0,665,0,665
STM14_3429,SL1344_2818,0,1430,0,1430
STM14_3430,SL1344_2819,0,1784,0,1784
STM14_3431,SL1344_2820,0,2809,0,2809
STM14_3432,SL1344_2821,0,2654,0,2654
STM14_3434,SL1344_2822,0,2095,0,2095
STM14_3436,SL1344_2823,0,4139,0,4139
STM14_3438,SL1344_2824,0,1009,0,1009
STM14_3439,SL1344_2825,0,1496,0,1496
STM14_3440,SL1344_2826,0,865,0,865
STM14_3441,SL1344_2827,0,760,0,760
STM14_3442,SL1344_2828,0,1419,0,1419
STM14_3443,SL1344_2829,0,1003,0,1003
STM14_3444,SL1344_2830,0,3158,0,3158
STM14_3445,SL1344_2831,0,1707,0,1707
STM14_3446,SL1344_2832,0,3374,0,3374
STM14_3448,SL1344_2833,0,1125,0,1125
STM14_3450,SL1344_2834,0,854,0,854
STM14_3451,SL1344_2835,0,660,0,660
STM14_3452,SL1344_2836,0,1613,0,1613
STM14_3453,SL1344_2837,8.99E-144,505,8.5E-144,505
STM14_3454,SL1344_2838,0,2073,0,2073
STM14_3455,SL1344_2839,0,1868,0,1868
STM14_3456,SL1344_2840,0,3840,0,3840
STM14_3458,SL1344_2841,0,638,0,638
STM14_3459,SL1344_2842,0,1696,0,1696
STM14_3460,SL1344_2843,0,1519,0,1519
STM14_3461,SL1344_2844,0,1591,0,1591
STM14_3462,SL1344_2845,0,1568,0,1568
STM14_3463,SL1344_2846,0,1653,0,1653
STM14_3465,SL1344_2847,0,1397,0,1397
STM14_3467,SL1344_2848,0,1640,0,1640
STM14_3468,SL1344_2849,0,837,0,837
STM14_3469,SL1344_2850,0,1258,0,1258
STM14_3470,SL1344_2851,0,1109,0,1109
STM14_3471,SL1344_2852,0,1402,0,1402
STM14_3472,SL1344_2853,4.59E-162,566,4.35E-162,566
STM14_3473,SL1344_2854,3.77E-127,449,3.56E-127,449
STM14_3474,SL1344_2855,0,2178,0,2178
STM14_3475,SL1344_2856,0,1718,0,1718
STM14_3476,SL1344_2857,0,3070,0,3070
STM14_3477,SL1344_2858,0,893,0,893
STM14_3478,SL1344_2859,0,3014,0,3014
STM14_3480,SL1344_2860,0,726,0,726
STM14_3481,SL1344_2861,1.79E-130,460,1.69E-130,460
STM14_3482,SL1344_2862,0,3795,0,3795
STM14_3483,SL1344_2863,0,1906,0,1906
STM14_3484,SL1344_2864,0,2272,0,2272
STM14_3485,SL1344_2865,0,3291,0,3291
STM14_3486,SL1344_2866,0,920,0,920
STM14_3487,SL1344_2867,0,1978,0,1978
STM14_3488,SL1344_2868,0,1463,0,1463
STM14_3489,SL1344_2869,4.01E-137,483,3.79E-137,483
STM14_3490,SL1344_2870,0,1247,0,1247
STM14_3491,SL1344_2871,0,1685,0,1685
STM14_3492,SL1344_2872,0,1868,0,1868
STM14_3493,SL1344_2873,0,821,0,821
STM14_3494,SL1344_2874,0,2394,0,2394
STM14_3495,SL1344_2875,0,754,0,754
STM14_3496,SL1344_2876,0,3795,0,3795
STM14_3497,SL1344_2877,0,2067,0,2067
STM14_3498,SL1344_2878,0,3120,0,3120
STM14_3499,SL1344_2879,0,1203,0,1203
STM14_3500,SL1344_2880,0,821,0,821
STM14_3501,SL1344_2881,0,832,0,832
STM14_3503,SL1344_2882,0,643,0,643
STM14_3505,SL1344_2884,1.04E-173,604,9.9E-174,604
STM14_3506,SL1344_2885,9.48E-154,538,8.98E-154,538
STM14_3507,SL1344_2885A,0,976,0,976
STM14_3509,SL1344_2886,5.43E-105,375,5.36E-105,375
STM14_3510,SL1344_2887,0,1214,0,1214
STM14_3511,SL1344_2888,0,965,0,965
STM14_3512,SL1344_2889,0,4665,0,4665
STM14_3513,SL1344_2890,0,704,0,704
STM14_3514,SL1344_2891,0,2233,0,2233
STM14_3515,SL1344_2892,0,1724,0,1724
STM14_3516,SL1344_2893,0,2765,0,2765
STM14_3517,SL1344_2894,0,1757,0,1757
STM14_3518,SL1344_2895,0,1338,0,1338
STM14_3519,SL1344_2896,0,1181,0,1181
STM14_3520,SL1344_2897,0,2322,0,2322
STM14_3521,SL1344_2898,0,1707,0,1707
STM14_3522,SL1344_2899,0,1413,0,1413
STM14_3523,SL1344_2900,0,749,0,749
STM14_3524,SL1344_2901,0,1098,0,1098
STM14_3525,SL1344_2902,0,2638,0,2638
STM14_3526,SL1344_2903,7.94E-124,438,7.5E-124,438
STM14_3527,SL1344_2904,0,1834,0,1834
STM14_3529,SL1344_2905,0,2001,0,2001
STM14_3530,SL1344_2906,0,1158,0,1158
STM14_3531,SL1344_2907,0,1408,0,1408
STM14_3532,SL1344_2908,0,1940,0,1940
STM14_3533,SL1344_2909,0,887,0,887
STM14_3534,SL1344_2910,0,1314,0,1314
STM14_3536,SL1344_2911,2.16E-165,577,2.05E-165,577
STM14_3537,SL1344_2912,4.81E-172,599,5.06E-172,599
STM14_3538,SL1344_2913,0,1120,0,1120
STM14_3539,SL1344_2914,0,2660,0,2660
STM14_3540,SL1344_2915,0,1679,0,1679
STM14_3541,SL1344_2916,0,1934,0,1934
STM14_3542,SL1344_2917,2.06E-155,544,1.97E-155,544
STM14_3543,SL1344_2918,0,1701,0,1701
STM14_3544,SL1344_2919,0,1203,0,1203
STM14_3545,SL1344_2920,0,1380,0,1380
STM14_3546,SL1344_2921,0,1956,0,1956
STM14_3547,SL1344_2922,0,1037,0,1037
STM14_3548,SL1344_2923,0,2876,0,2876
STM14_3550,SL1344_2924,0,4920,0,4920
STM14_3551,SL1344_2925,0,1762,0,1762
STM14_3552,SL1344_2926,0,1358,0,1358
STM14_3553,SL1344_2927,0,3158,0,3158
STM14_3554,SL1344_2928,0,3325,0,3325
STM14_3555,SL1344_2929,0,671,0,671
STM14_3556,SL1344_2930,0,1474,0,1474
STM14_3557,SL1344_2931,0,1242,0,1242
STM14_3558,SL1344_2932,0,2399,0,2399
STM14_3559,SL1344_2933,0,3025,0,3025
STM14_3561,SL1344_2934,0,1480,0,1480
STM14_3562,SL1344_2935,1.11E-45,178,7.11E-46,178
STM14_3563,SL1344_2936,2.14E-135,477,1.74E-135,477
STM14_3564,SL1344_2937,2.57E-145,510,1.85E-145,510
STM14_3565,SL1344_2938,0,4128,0,4128
STM14_3566,SL1344_2939,0,2394,0,2394
STM14_3567,SL1344_2940,0,5092,0,5092
STM14_3568,SL1344_2941,0,2111,0,2111
STM14_3569,SL1344_2942,0,2477,0,2477
STM14_3570,SL1344_2943,0,2477,0,2477
STM14_3572,SL1344_2944,0,2510,0,2510
STM14_3573,SL1344_2945,0,832,0,832
STM14_3574,SL1344_2946,0,1447,0,1447
STM14_3576,SL1344_2947,2.26E-175,610,2.15E-175,610
STM14_3577,SL1344_2948,0,1009,0,1009
STM14_3578,SL1344_2949,0,1568,0,1568
STM14_3581,SL1344_2950,0,2521,0,2521
STM14_3582,SL1344_2951,0,2383,0,2383
STM14_3584,SL1344_2952,0,2527,0,2527
STM14_3586,SL1344_2953,0,1397,0,1397
STM14_3587,SL1344_2954,0,2122,0,2122
STM14_3589,SL1344_2955,0,1197,0,1197
STM14_3590,SL1344_2956,0,2433,0,2433
STM14_3591,SL1344_2957,0,3280,0,3280
STM14_3592,SL1344_2958,0,2621,0,2621
STM14_3593,SL1344_2959,0,782,0,782
STM14_3594,SL1344_2960,0,1314,0,1314
STM14_3595,SL1344_2961,0,2034,0,2034
STM14_3596,SL1344_2962,0,732,0,732
STM14_3597,SL1344_2963,0,1696,0,1696
STM14_3598,SL1344_2964,7.67E-119,422,7.24E-119,422
STM14_3599,SL1344_2965,0,2228,0,2228
STM14_3601,SL1344_2966,0,821,0,821
STM14_3602,SL1344_2967,0,1640,0,1640
STM14_3603,SL1344_2968,0,1491,0,1491
STM14_3606,SL1344_2969,0,2028,0,2028
STM14_3607,SL1344_2970,0,2316,0,2316
STM14_3608,SL1344_2971,0,2460,0,2460
STM14_3609,SL1344_2972,0,3391,0,3391
STM14_3610,SL1344_2973,0,6549,0,6549
STM14_3611,SL1344_2974,0,5336,0,5336
STM14_3612,SL1344_2975,0,6228,0,6228
STM14_3613,SL1344_2976,2.21E-170,593,2.1E-170,593
STM14_3614,SL1344_2977,0,754,0,754
STM14_3615,SL1344_2978,0,1042,0,1042
STM14_3617,SL1344_2979,0,870,0,870
STM14_3618,SL1344_2980,0,1469,0,1469
STM14_3620,SL1344_2981,0,1618,0,1618
STM14_3621,SL1344_2982,0,4150,0,4150
STM14_3627,SL1344_2983,0,981,0,981
STM14_3629,SL1344_2984,0,1286,0,1286
STM14_3630,SL1344_2985,0,1319,0,1319
STM14_3632,SL1344_2986,7.4E-114,405,6.97E-114,405
STM14_3633,SL1344_2987,0,1923,0,1923
STM14_3634,SL1344_2988,0,2217,0,2217
STM14_3636,SL1344_2989,0,3989,0,3989
STM14_3637,SL1344_2990,0,1901,0,1901
STM14_3638,SL1344_2991,0,1890,0,1890
STM14_3639,SL1344_2992,0,2333,0,2333
STM14_3640,SL1344_2993,0,1729,0,1729
STM14_3641,SL1344_2994,0,1308,0,1308
STM14_3643,SL1344_2995,0,2621,0,2621
STM14_3644,SL1344_2996,0,1408,0,1408
STM14_3646,SL1344_2997,0,1541,0,1541
STM14_3647,SL1344_2998,0,2178,0,2178
STM14_3648,SL1344_2999,0,1596,0,1596
STM14_3650,SL1344_3000,0,843,0,843
STM14_3651,SL1344_3001,0,2272,0,2272
STM14_3652,SL1344_3002,8.99E-144,505,8.5E-144,505
STM14_3653,SL1344_3003,0,874,0,874
STM14_3654,SL1344_3004,0,1291,0,1291
STM14_3655,SL1344_3005,0,948,0,948
STM14_3656,SL1344_3006,0,1984,0,1984
STM14_3657,SL1344_3007,0,1375,0,1375
STM14_3659,SL1344_3008,0,4599,0,4599
STM14_3660,SL1344_3009,0,1081,0,1081
STM14_3661,SL1344_3010,0,1170,0,1170
STM14_3663,SL1344_3011,0,992,0,992
STM14_3667,SL1344_3013,0,737,0,737
STM14_3669,SL1344_3014,0,1491,0,1491
STM14_3671,SL1344_3015,0,1402,0,1402
STM14_3672,SL1344_3016,0,1009,0,1009
STM14_3673,SL1344_3017,0,2798,0,2798
STM14_3674,SL1344_3018,0,1989,0,1989
STM14_3675,SL1344_3019,0,3203,0,3203
STM14_3676,SL1344_3020,0,1247,0,1247
STM14_3677,SL1344_3021,0,1657,0,1657
STM14_3678,SL1344_3022,0,965,0,965
STM14_3679,SL1344_3023,0,765,0,765
STM14_3681,SL1344_3024,1.9E-140,494,1.8E-140,494
STM14_3682,SL1344_3025,0,1812,0,1812
STM14_3683,SL1344_3026,0,1219,0,1219
STM14_3684,SL1344_3027,2.16E-165,577,2.05E-165,577
STM14_3685,SL1344_3028,0,2649,0,2649
STM14_3687,SL1344_3029,0,1652,0,1652
STM14_3688,SL1344_3030,0,5308,0,5308
STM14_3689,SL1344_3031,0,721,0,721
STM14_3692,SL1344_3032,0,2023,0,2023
STM14_3694,SL1344_3033,0,2222,0,2222
STM14_3695,SL1344_3034,0,2178,0,2178
STM14_3696,SL1344_3035,0,2111,0,2111
STM14_3697,SL1344_3036,0,1070,0,1070
STM14_3698,SL1344_3037,2.26E-175,610,2.15E-175,610
STM14_3699,SL1344_3038,0,881,0,881
STM14_3701,SL1344_3039,0,2278,0,2278
STM14_3703,SL1344_3040,0,1219,0,1219
STM14_3705,SL1344_3041,0,1652,0,1652
STM14_3706,SL1344_3042,0,1380,0,1380
STM14_3707,SL1344_3043,0,1175,0,1175
STM14_3708,SL1344_3044,0,1591,0,1591
STM14_3709,SL1344_3045,0,1995,0,1995
STM14_3710,SL1344_3046,0,2150,0,2150
STM14_3712,SL1344_3047,0,1934,0,1934
STM14_3713,SL1344_3048,0,787,0,787
STM14_3714,SL1344_3049,0,1070,0,1070
STM14_3715,SL1344_3050,0,1303,0,1303
STM14_3716,SL1344_3051,0,1253,0,1253
STM14_3717,SL1344_3052,0,1214,0,1214
STM14_3719,SL1344_3053,0,3596,0,3596
STM14_3720,SL1344_3054,0,1402,0,1402
STM14_3721,SL1344_3055,0,1701,0,1701
STM14_3723,SL1344_3056,0,1646,0,1646
STM14_3724,SL1344_3057,0,876,0,876
STM14_3725,SL1344_3058,0,1862,0,1862
STM14_3726,SL1344_3059,0,1879,0,1879
STM14_3727,SL1344_3060,0,2721,0,2721
STM14_3728,SL1344_3061,0,1386,0,1386
STM14_3729,SL1344_3062,0,1352,0,1352
STM14_3730,SL1344_3063,0,3535,0,3535
STM14_3732,SL1344_3064,9.81E-66,244,9.11E-66,244
STM14_3733,SL1344_3065,9.73E-159,555,9.22E-159,555
STM14_3735,SL1344_3066,0,2134,0,2134
STM14_3736,SL1344_3067,0,2505,0,2505
STM14_3737,SL1344_3068,0,920,0,920
STM14_3738,SL1344_3069,0,1308,0,1308
STM14_3739,SL1344_3070,0,1352,0,1352
STM14_3740,SL1344_3071,0,1751,0,1751
STM14_3741,SL1344_3072,0,1042,0,1042
STM14_3742,SL1344_3073,0,771,0,771
STM14_3743,SL1344_3074,0,1269,0,1269
STM14_3744,SL1344_3075,0,1812,0,1812
STM14_3745,SL1344_3076,0,1303,0,1303
STM14_3746,SL1344_3077,0,1048,0,1048
STM14_3747,SL1344_3078,9.48E-154,538,8.98E-154,538
STM14_3748,SL1344_3079,0,1098,0,1098
STM14_3749,SL1344_3080,0,2100,0,2100
STM14_3750,SL1344_3081,0,1862,0,1862
STM14_3752,SL1344_3082,0,1934,0,1934
STM14_3753,SL1344_3083,0,1330,0,1330
STM14_3754,SL1344_3084,1.04E-173,604,9.9E-174,604
STM14_3755,SL1344_3085,0,1330,0,1330
STM14_3756,SL1344_3086,0,1945,0,1945
STM14_3758,SL1344_3087,1.95E-145,510,1.85E-145,510
STM14_3761,SL1344_3089,0,2006,0,2006
STM14_3764,SL1344_3090,0,3940,0,3940
STM14_3766,SL1344_3091,0,1308,0,1308
STM14_3767,SL1344_3092,0,704,0,704
STM14_3768,SL1344_3093,0,2449,0,2449
STM14_3769,SL1344_3094,0,976,0,976
STM14_3770,SL1344_3095,0,1552,0,1552
STM14_3771,SL1344_3096,0,1347,0,1347
STM14_3772,SL1344_3097,0,3214,0,3214
STM14_3775,SL1344_3098,0,2189,0,2189
STM14_3776,SL1344_3099,0,1264,0,1264
STM14_3777,SL1344_3100,0,1031,0,1031
STM14_3780,SL1344_3101,0,2771,0,2771
STM14_3781,SL1344_3102,0,693,0,693
STM14_3782,SL1344_3103,0,2405,0,2405
STM14_3784,SL1344_3104,0,2743,0,2743
STM14_3785,SL1344_3105,0,704,0,704
STM14_3787,SL1344_3106,0,898,0,898
STM14_3788,SL1344_3107,0,1707,0,1707
STM14_3791,SL1344_3108,0,1611,0,1611
STM14_3795,SL1344_3109,0,2405,0,2405
STM14_3796,SL1344_3110,0,2189,0,2189
STM14_3797,SL1344_3111,0,2715,0,2715
STM14_3799,SL1344_3112,0,2610,0,2610
STM14_3802,SL1344_3113,0,1956,0,1956
STM14_3804,SL1344_3114,0,3424,0,3424
STM14_3805,SL1344_3115,0,1602,0,1602
STM14_3806,SL1344_3116,0,1314,0,1314
STM14_3807,SL1344_3117,0,1945,0,1945
STM14_3808,SL1344_3118,1.79E-130,460,1.69E-130,460
STM14_3809,SL1344_3119,0,632,0,632
STM14_3810,SL1344_3120,0,904,0,904
STM14_3811,SL1344_3121,0,915,0,915
STM14_3812,SL1344_3122,0,3147,0,3147
STM14_3813,SL1344_3123,0,2178,0,2178
STM14_3814,SL1344_3124,0,1823,0,1823
STM14_3816,SL1344_3125,0,2067,0,2067
STM14_3817,SL1344_3126,4.36E-152,532,4.13E-152,532
STM14_3818,SL1344_3127,0,3037,0,3037
STM14_3820,SL1344_3128,0,915,0,915
STM14_3821,SL1344_3129,0,953,0,953
STM14_3822,SL1344_3130,0,760,0,760
STM14_3823,SL1344_3131,0,749,0,749
STM14_3824,SL1344_3132,0,1635,0,1635
STM14_3825,SL1344_3133,0,787,0,787
STM14_3827,SL1344_3135,0,1358,0,1358
STM14_3828,SL1344_3136,0,2194,0,2194
STM14_3829,SL1344_3137,0,1219,0,1219
STM14_3831,SL1344_3138,0,1657,0,1657
STM14_3832,SL1344_3139,0,2150,0,2150
STM14_3835,SL1344_3140,0,1530,0,1530
STM14_3836,SL1344_3141,0,2399,0,2399
STM14_3839,SL1344_3142,0,843,0,843
STM14_3841,SL1344_3143,0,4012,0,4012
STM14_3842,SL1344_3144,0,1818,0,1818
STM14_3843,SL1344_3145,0,893,0,893
STM14_3844,SL1344_3146,0,2416,0,2416
STM14_3845,SL1344_3147,0,2610,0,2610
STM14_3846,SL1344_3148,0,1363,0,1363
STM14_3847,SL1344_3149,0,4172,0,4172
STM14_3848,SL1344_3150,0,1602,0,1602
STM14_3849,SL1344_3151,0,726,0,726
STM14_3850,SL1344_3152,0,1219,0,1219
STM14_3852,SL1344_3153,0,2488,0,2488
STM14_3853,SL1344_3154,0,1075,0,1075
STM14_3854,SL1344_3155,4.7E-167,582,4.46E-167,582
STM14_3855,SL1344_3156,0,3496,0,3496
STM14_3856,SL1344_3157,0,1075,0,1075
STM14_3857,SL1344_3158,0,1530,0,1530
STM14_3858,SL1344_3159,0,782,0,782
STM14_3859,SL1344_3160,0,1170,0,1170
STM14_3861,SL1344_3161,0,2726,0,2726
STM14_3862,SL1344_3162,0,1242,0,1242
STM14_3863,SL1344_3163,0,2150,0,2150
STM14_3864,SL1344_3164,0,1458,0,1458
STM14_3866,SL1344_3165,0,1430,0,1430
STM14_3867,SL1344_3166,0,3319,0,3319
STM14_3868,SL1344_3167,0,1242,0,1242
STM14_3869,SL1344_3168,0,1253,0,1253
STM14_3870,SL1344_3169,0,1208,0,1208
STM14_3871,SL1344_3170,9.73E-159,555,9.22E-159,555
STM14_3873,SL1344_3171,7.12E-109,388,6.7E-109,388
STM14_3874,SL1344_3172,0,1147,0,1147
STM14_3876,SL1344_3173,0,3103,0,3103
STM14_3877,SL1344_3174,0,2649,0,2649
STM14_3878,SL1344_3175,0,5252,0,5252
STM14_3879,SL1344_3176,0,2394,0,2394
STM14_3880,SL1344_3177,0,1136,0,1136
STM14_3881,SL1344_3178,0,2294,0,2294
STM14_3882,SL1344_3179,0,1519,0,1519
STM14_3883,SL1344_3180,0,665,0,665
STM14_3885,SL1344_3182,0,1131,0,1131
STM14_3886,SL1344_3183,0,1873,0,1873
STM14_3887,SL1344_3184,3.39E-112,399,3.19E-112,399
STM14_3888,SL1344_3185,0,3225,0,3225
STM14_3889,SL1344_3186,0,3413,0,3413
STM14_3891,SL1344_3187,0,937,0,937
STM14_3892,SL1344_3188,0,1419,0,1419
STM14_3893,SL1344_3189,0,1197,0,1197
STM14_3894,SL1344_3190,0,2887,0,2887
STM14_3896,SL1344_3191,0,2809,0,2809
STM14_3898,SL1344_3192,0,2377,0,2377
STM14_3899,SL1344_3193,0,3729,0,3729
STM14_3900,SL1344_3194,0,2100,0,2100
STM14_3902,SL1344_3195,0,665,0,665
STM14_3903,SL1344_3196,0,1280,0,1280
STM14_3905,SL1344_3197,0,1845,0,1845
STM14_3906,SL1344_3198,0,1790,0,1790
STM14_3908,SL1344_3199,0,2300,0,2300
STM14_3909,SL1344_3200,0,1225,0,1225
STM14_3910,SL1344_3201,0,710,0,710
STM14_3912,SL1344_3202,0,682,0,682
STM14_3913,SL1344_3203,0,732,0,732
STM14_3914,SL1344_3204,9.73E-159,555,9.22E-159,555
STM14_3915,SL1344_3205,0,726,0,726
STM14_3916,SL1344_3206,0,1823,0,1823
STM14_3917,SL1344_3207,0,676,0,676
STM14_3918,SL1344_3208,0,1657,0,1657
STM14_3919,SL1344_3209,0,1297,0,1297
STM14_3920,SL1344_3210,1.26E-65,244,9.11E-66,244
STM14_3921,SL1344_3211,0,2416,0,2416
STM14_3922,SL1344_3212,0,2460,0,2460
STM14_3923,SL1344_3213,0,2510,0,2510
STM14_3924,SL1344_3214,0,4239,0,4239
STM14_3925,SL1344_3215,0,2233,0,2233
STM14_3926,SL1344_3216,0,2460,0,2460
STM14_3927,SL1344_3217,0,1829,0,1829
STM14_3929,SL1344_3220,0,1735,0,1735
STM14_3930,SL1344_3221,0,2117,0,2117
STM14_3931,SL1344_3222,0,1646,0,1646
STM14_3935,SL1344_3223,0,1325,0,1325
STM14_3936,SL1344_3224,0,2904,0,2904
STM14_3937,SL1344_3225,0,1751,0,1751
STM14_3939,SL1344_3226,0,1541,0,1541
STM14_3940,SL1344_3227,0,1580,0,1580
STM14_3943,SL1344_3234,0,1690,0,1690
STM14_3944,SL1344_3235,0,1929,0,1929
STM14_3945,SL1344_3236,0,1430,0,1430
STM14_3946,SL1344_3237,0,1596,0,1596
STM14_3947,SL1344_3238,0,3768,0,3768
STM14_3948,SL1344_3239,0,732,0,732
STM14_3949,SL1344_3240,0,1092,0,1092
STM14_3950,SL1344_3241,0,1064,0,1064
STM14_3951,SL1344_3242,0,1175,0,1175
STM14_3952,SL1344_3243,0,959,0,959
STM14_3953,SL1344_3244,0,821,0,821
STM14_3954,SL1344_3245,1.02E-168,588,9.67E-169,588
STM14_3955,SL1344_3246,0,931,0,931
STM14_3956,SL1344_3247,0,970,0,970
STM14_3957,SL1344_3248,0,1840,0,1840
STM14_3958,SL1344_3249,0,1624,0,1624
STM14_3959,SL1344_3250,0,1862,0,1862
STM14_3960,SL1344_3251,0,1330,0,1330
STM14_3961,SL1344_3252,0,981,0,981
STM14_3962,SL1344_3253,0,2145,0,2145
STM14_3963,SL1344_3254,0,3485,0,3485
STM14_3964,SL1344_3255,0,1635,0,1635
STM14_3966,SL1344_3256,0,3945,0,3945
STM14_3967,SL1344_3257,4.13E-142,499,3.91E-142,499
STM14_3968,SL1344_3258,0,1740,0,1740
STM14_3969,SL1344_3259,0,743,0,743
STM14_3970,SL1344_3260,0,4948,0,4948
STM14_3971,SL1344_3261,0,2771,0,2771
STM14_3973,SL1344_3262,0,782,0,782
STM14_3974,SL1344_3263,0,2483,0,2483
STM14_3976,SL1344_3264,0,1967,0,1967
STM14_3977,SL1344_3265,4.91E-177,616,4.66E-177,616
STM14_3978,SL1344_3266,0,2471,0,2471
STM14_3979,SL1344_0885,0,1563,0,1563
STM14_3979,SL1344_1166,0,848,0,848
STM14_3979,SL1344_1746,0,848,0,848
STM14_3979,SL1344_1886,0,848,0,848
STM14_3979,SL1344_2434,0,848,0,848
STM14_3979,SL1344_3267,0,848,0,848
STM14_3979,SL1344_3446,0,848,0,848
STM14_3981,SL1344_3268,0,848,0,848
STM14_3982,SL1344_3269,0,3574,0,3574
STM14_3983,SL1344_3270,0,1158,0,1158
STM14_3984,SL1344_3271,2.06E-155,544,1.95E-155,544
STM14_3986,SL1344_3272,0,881,0,881
STM14_3988,SL1344_3273,0,2643,0,2643
STM14_3989,SL1344_3274,0,2167,0,2167
STM14_3990,SL1344_3275,0,1784,0,1784
STM14_3991,SL1344_3276,1.84E-135,477,1.74E-135,477
STM14_3992,SL1344_3277,2.16E-165,577,2.05E-165,577
STM14_3993,SL1344_3278,0,1796,0,1796
STM14_3994,SL1344_3279,2.03E-150,527,1.92E-150,527
STM14_3995,SL1344_3280,0,2327,0,2327
STM14_3997,SL1344_3281,8.47E-134,472,9.34E-134,472
STM14_3998,SL1344_3282,4.48E-157,549,4.24E-157,549
STM14_3999,SL1344_3283,0,1175,0,1175
STM14_4000,SL1344_3284,0,1020,0,1020
STM14_4001,SL1344_3285,0,1447,0,1447
STM14_4002,SL1344_3286,0,1502,0,1502
STM14_4003,SL1344_3287,0,1729,0,1729
STM14_4004,SL1344_3288,0,1823,0,1823
STM14_4005,SL1344_3289,0,1042,0,1042
STM14_4006,SL1344_3290,0,1064,0,1064
STM14_4007,SL1344_3291,0,1026,0,1026
STM14_4008,SL1344_3292,0,1341,0,1341
STM14_4009,SL1344_3293,0,2649,0,2649
STM14_4010,SL1344_3294,4.36E-152,532,4.13E-152,532
STM14_4011,SL1344_3295,0,909,0,909
STM14_4012,SL1344_3296,0,1580,0,1580
STM14_4013,SL1344_3297,8.99E-144,505,8.5E-144,505
STM14_4014,SL1344_3298,0,1170,0,1170
STM14_4015,SL1344_3299,0,1341,0,1341
STM14_4016,SL1344_3300,0,1208,0,1208
STM14_4017,SL1344_3301,0,4316,0,4316
STM14_4020,SL1344_3302,0,1718,0,1718
STM14_4021,SL1344_3303,0,8239,0,8239
STM14_4022,SL1344_3304,0,2621,0,2621
STM14_4024,SL1344_3305,0,2039,0,2039
STM14_4025,SL1344_3306,0,2316,0,2316
STM14_4026,SL1344_3307,0,2366,0,2366
STM14_4027,SL1344_3308,0,865,0,865
STM14_4028,SL1344_3309,0,1618,0,1618
STM14_4029,SL1344_3310,0,1275,0,1275
STM14_4030,SL1344_3311,0,2754,0,2754
STM14_4031,SL1344_3312,0,1646,0,1646
STM14_4032,SL1344_3313,0,1463,0,1463
STM14_4033,SL1344_3314,0,926,0,926
STM14_4035,SL1344_3315,0,1181,0,1181
STM14_4036,SL1344_3316,0,1391,0,1391
STM14_4037,SL1344_3317,0,726,0,726
STM14_4038,SL1344_3318,0,793,0,793
STM14_4039,SL1344_3319,0,2078,0,2078
STM14_4040,SL1344_3320,0,737,0,737
STM14_4041,SL1344_3321,0,2527,0,2527
STM14_4042,SL1344_3322,0,1978,0,1978
STM14_4043,SL1344_3323,0,1352,0,1352
STM14_4044,SL1344_3324,0,2388,0,2388
STM14_4045,SL1344_3325,0,3275,0,3275
STM14_4046,SL1344_3326,8.47E-134,472,8.01E-134,472
STM14_4047,SL1344_3327,0,1142,0,1142
STM14_4048,SL1344_3328,0,1663,0,1663
STM14_4049,SL1344_3329,0,2344,0,2344
STM14_4050,SL1344_3330,0,1230,0,1230
STM14_4052,SL1344_3331,0,1164,0,1164
STM14_4054,SL1344_3332,0,1735,0,1735
STM14_4055,SL1344_3333,0,870,0,870
STM14_4056,SL1344_3334,8.73E-139,488,8.26E-139,488
STM14_4057,SL1344_3335,1.9E-140,494,1.8E-140,494
STM14_4058,SL1344_3336,8.99E-144,505,8.5E-144,505
STM14_4059,SL1344_3337,0,3635,0,3635
STM14_4060,SL1344_3338,0,1724,0,1724
STM14_4061,SL1344_3339,1.49E-105,377,1.4E-105,377
STM14_4062,SL1344_3340,0,1718,0,1718
STM14_4063,SL1344_3341,0,2671,0,2671
STM14_4064,SL1344_3342,0,6854,0,6854
STM14_4065,SL1344_3343,0,2715,0,2715
STM14_4066,SL1344_3344,0,1098,0,1098
